@relation 'beta_training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
3,13,1,1,0,1,6,10,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,5.25,3.25,0.75,South
3,12,1,1,0,1,5,10,3,1,5,1,7,1,4,-1,-1,-1,West,Stop,Stop,Stop,5,3.25,0.25,South
3,11,1,1,0,1,5,10,3,1,5,1,7,1,3,-1,-1,-1,Stop,Stop,Stop,Stop,5,3.25,0,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,South,East,East,Stop,9,9,7,Stop
12,10,0,0,1,1,5,5,6,12,14,6,13,12,12,8,6,3,South,East,East,West,9.5,8.75,7.25,Stop
12,10,0,0,1,1,5,4,6,12,14,6,13,12,13,8,6,2,North,East,East,East,9.5,8.5,7.25,Stop
12,10,0,0,1,1,5,5,7,12,14,6,12,12,12,7,6,3,North,East,East,East,9.5,8.75,7,West
12,10,0,0,1,1,5,5,7,12,15,6,13,12,12,7,7,3,South,West,East,West,10,8.75,7.25,West
11,10,0,0,1,1,5,4,6,12,16,6,13,12,12,7,9,3,South,West,West,West,10,8.5,7.75,West
10,10,0,0,1,1,5,3,5,12,15,6,12,12,12,7,9,3,West,East,North,West,9.25,8.25,7.75,West
9,10,0,0,1,1,4,3,6,12,15,7,11,12,12,5,9,3,West,East,East,West,9,8.5,7.25,West
8,10,0,0,1,1,3,3,7,12,16,7,10,12,12,3,11,3,North,East,West,East,9,8.5,7.25,West
7,10,0,0,1,1,3,4,7,12,15,7,9,12,10,2,11,5,East,East,West,North,8.5,8.75,7,West
6,10,0,0,1,1,4,4,7,12,14,7,10,12,8,3,11,7,East,West,North,West,8.75,8.75,7.25,South
5,10,0,1,1,1,5,4,6,12,14,8,10,13,6,3,11,7,West,East,North,East,8.75,9.25,6.75,West
5,9,1,1,0,1,4,4,7,12,14,9,9,13,6,5,9,9,West,West,East,East,8.5,9.5,7.25,West
4,9,1,1,1,1,3,4,6,12,15,9,10,13,6,5,11,10,West,West,East,North,8.5,9.5,8,South
3,9,1,1,1,1,3,4,6,12,16,9,10,13,5,6,13,12,South,West,East,South,8.75,9.5,9,South
3,8,1,1,1,1,3,3,5,12,17,9,10,14,5,6,15,12,South,East,South,South,8.75,9.5,9.5,South
3,7,1,1,1,1,3,3,6,12,17,8,10,13,4,8,15,12,West,East,West,North,9,9,9.75,South
3,6,1,1,1,1,2,3,6,12,16,8,10,12,4,9,15,14,North,East,North,West,8.5,8.75,10.5,South
3,5,1,1,1,1,2,4,7,12,16,9,10,13,2,11,17,14,South,East,North,North,8.75,9.5,11,West
3,4,1,1,1,1,2,3,7,12,16,9,9,13,2,12,18,16,West,East,East,East,8.5,9.25,12,West
2,4,1,1,1,1,1,3,7,12,17,9,9,14,2,13,20,18,West,East,West,East,8.5,9.5,13.25,North
1,4,1,1,1,0,1,3,8,12,16,9,10,14,1,15,20,19,West,East,South,East,8.75,9.5,13.75,South
1,5,1,1,1,0,1,3,9,12,16,8,10,14,2,15,18,19,Stop,West,North,East,9,9.25,13.5,South
1,4,1,1,1,0,1,1,8,12,16,9,11,14,-1,15,20,20,Stop,North,North,East,9,9,13.5,East
1,3,1,0,1,0,1,1,8,13,16,10,11,14,-1,17,22,22,Stop,North,North,East,9,9.5,15,East
2,3,1,0,1,1,1,1,8,14,16,10,12,14,-1,17,21,21,Stop,East,South,West,9.25,9.75,14.5,East
3,3,1,0,1,1,1,1,9,14,16,9,12,14,-1,17,19,19,Stop,West,South,East,9.5,9.5,13.5,East
4,3,1,0,1,1,1,1,8,14,16,9,11,14,-1,15,18,19,Stop,West,South,West,9,9.5,12.75,East
5,3,1,0,1,1,1,1,8,14,16,9,12,14,-1,14,17,17,Stop,South,North,East,9.25,9.5,11.75,East
6,3,1,0,1,1,1,1,8,13,16,10,11,14,-1,12,17,17,Stop,North,North,West,9,9.5,11.25,East
7,3,1,0,1,1,1,1,8,14,16,10,12,14,-1,12,16,15,Stop,West,North,West,9.25,9.75,10.5,East
8,3,1,0,1,1,1,1,7,14,16,11,11,14,-1,12,16,13,Stop,West,North,East,8.75,10,10,East
9,3,0,0,1,1,1,1,6,14,16,11,10,14,-1,14,15,13,Stop,West,East,East,8.25,10,10.25,East
10,3,1,0,1,1,1,1,5,14,17,11,11,14,-1,16,15,12,Stop,East,North,East,8.5,10,10.5,North
11,3,1,0,1,1,1,1,6,14,17,12,11,14,-1,16,15,12,Stop,East,North,East,8.75,10.25,10.5,East
11,4,1,1,1,1,1,1,7,14,17,13,12,14,-1,14,15,12,Stop,West,South,East,9.25,10.5,10,East
12,4,1,1,1,1,1,1,6,14,17,12,13,14,-1,16,13,11,Stop,West,North,East,9.25,10.25,9.75,North
13,4,1,1,1,1,1,1,6,14,17,13,13,14,-1,17,13,10,Stop,East,East,West,9.25,10.5,9.75,North
13,5,1,1,1,1,1,1,7,14,18,13,13,14,-1,15,13,10,Stop,West,East,West,9.75,10.5,9.25,East
13,6,0,1,1,1,1,1,6,14,18,13,12,14,-1,15,12,10,Stop,East,North,West,9.25,10.5,9,North
14,6,1,1,1,1,1,1,7,14,18,14,11,14,-1,15,12,11,Stop,East,South,West,9.25,10.75,9.25,North
14,7,1,1,1,0,1,1,8,14,18,13,11,14,-1,13,10,10,Stop,West,West,West,9.5,10.5,8,East
14,8,1,1,1,1,1,1,7,14,17,13,11,14,-1,13,8,9,Stop,West,West,West,9,10.5,7.25,North
15,8,1,1,1,1,1,1,7,14,17,13,11,14,-1,14,7,11,Stop,West,West,West,9,10.5,7.75,North
15,9,1,1,1,1,1,1,6,14,16,13,10,14,-1,14,5,11,Stop,West,West,West,8.25,10.5,7.25,East
15,10,1,1,1,1,1,1,6,14,16,13,9,14,-1,13,4,10,Stop,East,West,West,8,10.5,6.5,East
16,10,1,1,1,1,1,1,7,14,15,13,9,14,-1,13,4,12,Stop,West,East,East,8,10.5,7,North
17,10,1,1,1,1,1,1,6,14,16,13,8,14,-1,15,4,12,Stop,West,North,West,7.75,10.5,7.5,North
17,11,1,1,1,1,1,1,6,14,16,14,9,14,-1,14,4,12,Stop,East,West,West,8,10.75,7.25,North
17,12,1,1,1,1,1,1,7,14,15,14,8,14,-1,12,4,12,Stop,West,East,West,7.75,10.75,6.75,North
17,13,1,1,1,1,1,1,6,14,16,14,7,14,-1,12,2,12,Stop,West,West,West,7.5,10.75,6.25,West
17,14,0,1,1,1,1,1,5,14,15,14,6,14,-1,12,2,12,Stop,West,South,West,6.75,10.75,6.25,West
16,14,0,1,1,1,1,1,4,14,15,13,5,14,-1,12,2,11,Stop,East,Stop,West,6.25,10.5,6,West
15,14,0,1,1,1,1,1,5,14,5,1,5,14,-1,10,-1,10,Stop,East,Stop,West,4,7.5,4.5,West
14,14,0,0,1,1,1,1,6,14,5,1,5,14,-1,8,-1,10,Stop,East,Stop,West,4.25,7.5,4,West
13,14,0,0,1,1,1,1,7,14,5,1,4,14,-1,6,-1,9,Stop,East,Stop,West,4.25,7.5,3.25,West
12,14,0,0,1,1,1,1,8,14,5,1,4,14,-1,4,-1,9,Stop,East,Stop,East,4.5,7.5,2.75,West
11,14,0,0,1,1,1,1,9,14,5,1,3,14,-1,2,-1,7,Stop,South,Stop,East,4.5,7.5,1.75,South
10,14,0,1,1,1,1,1,9,13,5,1,4,14,-1,2,-1,5,Stop,North,Stop,East,4.75,7.25,1.25,South
10,13,1,1,0,1,1,1,9,14,5,1,5,14,-1,2,-1,5,Stop,North,Stop,East,5,7.5,1.25,East
10,12,1,0,1,1,1,1,9,14,5,1,6,14,-1,3,-1,5,Stop,South,Stop,West,5.25,7.5,1.5,East
11,12,0,0,1,1,1,1,9,13,5,1,7,14,-1,3,-1,7,Stop,South,Stop,West,5.5,7.25,2,East
12,12,0,0,1,1,1,1,9,13,5,1,6,14,-1,4,-1,8,Stop,East,Stop,West,5.25,7.25,2.5,West
13,12,0,0,0,1,1,1,10,13,5,1,6,14,-1,4,-1,9,Stop,South,Stop,West,5.5,7.25,2.75,West
12,12,0,0,1,1,1,1,10,12,5,1,6,14,-1,2,-1,9,Stop,Stop,Stop,West,5.5,7,2.25,West
11,12,0,0,1,1,1,1,10,12,5,1,5,14,-1,1,-1,8,Stop,Stop,Stop,West,5.25,7,1.75,West
10,12,1,0,1,1,1,1,3,1,5,1,5,14,-1,-1,-1,8,Stop,Stop,Stop,West,3.5,4.25,1.25,West
9,12,1,0,1,1,1,1,3,1,5,1,4,14,-1,-1,-1,7,Stop,Stop,Stop,West,3.25,4.25,1,West
8,12,1,0,1,1,1,1,3,1,5,1,4,14,-1,-1,-1,7,Stop,Stop,Stop,East,3.25,4.25,1,West
7,12,0,0,1,1,1,1,3,1,5,1,3,14,-1,-1,-1,5,Stop,Stop,Stop,East,3,4.25,0.5,West
6,12,0,0,1,1,1,1,3,1,5,1,4,14,-1,-1,-1,3,Stop,Stop,Stop,East,3.25,4.25,0,East
5,12,0,0,1,0,1,1,3,1,5,1,5,14,-1,-1,-1,3,Stop,Stop,Stop,East,3.5,4.25,0,East
6,12,0,0,1,1,1,1,3,1,5,1,6,14,-1,-1,-1,3,Stop,Stop,Stop,East,3.75,4.25,0,East
7,12,0,0,1,1,1,1,3,1,5,1,7,14,-1,-1,-1,3,Stop,Stop,Stop,East,4,4.25,0,East
8,12,1,0,1,1,1,1,3,1,5,1,8,14,-1,-1,-1,2,Stop,Stop,Stop,West,4.25,4.25,-0.25,East
9,12,1,0,1,1,1,1,3,1,5,1,8,14,-1,-1,-1,4,Stop,Stop,Stop,West,4.25,4.25,0.25,North
10,12,1,0,1,1,1,1,3,1,5,1,7,14,-1,-1,-1,5,Stop,Stop,Stop,West,4,4.25,0.5,West
10,13,1,1,0,1,1,1,3,1,5,1,7,14,-1,-1,-1,4,Stop,Stop,Stop,East,4,4.25,0.25,West
9,13,1,1,1,1,1,1,3,1,5,1,7,14,-1,-1,-1,2,Stop,Stop,Stop,West,4,4.25,-0.25,South
8,13,1,1,1,0,1,1,3,1,5,1,8,14,-1,-1,-1,2,Stop,Stop,Stop,West,4.25,4.25,-0.25,Stop
8,12,1,0,1,1,1,1,3,1,5,1,7,14,-1,-1,-1,3,Stop,Stop,Stop,East,4,4.25,0,East
8,12,1,0,1,1,1,1,3,1,5,1,7,14,-1,-1,-1,2,Stop,Stop,Stop,South,4,4.25,-0.25,North
9,12,1,0,1,1,1,1,3,1,5,1,8,14,-1,-1,-1,2,Stop,Stop,Stop,South,4.25,4.25,-0.25,North
9,13,1,1,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,1,Stop,Stop,Stop,North,4.25,4,-0.5,East
9,14,0,1,1,1,1,1,3,1,5,1,8,13,-1,-1,-1,1,Stop,Stop,Stop,East,4.25,4,-0.5,East
10,14,0,1,1,1,1,1,3,1,5,1,8,14,-1,-1,-1,1,Stop,Stop,Stop,South,4.25,4.25,-0.5,West
11,14,0,0,1,1,1,1,3,1,5,1,9,14,-1,-1,-1,3,Stop,Stop,Stop,South,4.5,4.25,0,West
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,Stop,Stop,West,Stop,9,9,7,Stop
12,10,0,0,1,1,5,6,5,12,12,6,13,12,11,9,4,3,Stop,Stop,East,Stop,8.75,9,6.75,Stop
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,West,East,East,Stop,9,9,7,Stop
12,10,0,0,1,1,4,6,6,12,14,6,13,12,12,8,6,3,West,East,North,Stop,9.25,9,7.25,East
12,10,0,0,1,1,3,6,7,12,14,7,13,12,13,7,5,3,East,East,South,West,9.25,9.25,7,East
13,10,0,1,1,1,4,6,7,12,14,6,13,12,13,8,5,3,East,East,South,East,9.5,9,7.25,East
14,10,0,1,1,1,5,6,8,12,14,5,12,12,13,8,5,3,East,East,North,East,9.75,8.75,7.25,East
15,10,1,1,1,1,6,6,9,12,14,6,13,12,13,8,5,4,South,East,East,West,10.5,9,7.5,North
16,10,1,1,1,1,6,5,9,12,15,6,13,12,15,9,5,6,South,East,West,West,10.75,8.75,8.75,North
16,11,1,1,1,1,6,5,9,12,14,6,12,12,16,8,7,5,North,East,North,East,10.25,8.75,9,East
16,12,1,1,1,1,6,6,10,12,14,7,12,12,16,6,7,3,East,East,North,West,10.5,9.25,8,East
17,12,1,1,1,1,7,6,10,12,14,7,13,12,16,7,8,5,East,West,North,West,11,9.25,9,Stop
18,12,1,1,0,1,7,6,9,12,14,8,12,12,17,9,8,7,South,West,North,West,10.5,9.5,10.25,South
18,12,1,1,0,1,7,5,9,12,14,8,11,12,18,9,8,8,East,East,North,West,10.25,9.25,10.75,South
18,11,1,1,0,1,8,5,10,12,14,9,10,12,16,9,6,10,East,West,North,West,10.5,9.5,10.25,South
18,10,1,1,0,1,8,5,9,12,14,9,9,12,15,11,5,12,East,East,South,East,10,9.5,10.75,South
18,9,1,1,0,1,8,5,10,12,14,8,8,12,14,11,5,12,North,West,East,North,10,9.25,10.5,West
18,8,1,1,0,1,8,6,9,12,15,8,9,12,12,13,3,14,South,West,East,West,10.25,9.5,10.5,West
17,8,1,1,1,1,8,5,9,12,15,8,9,13,12,12,2,14,South,East,West,North,10.25,9.5,10,West
16,8,1,1,1,1,8,4,10,12,14,8,8,13,12,10,2,14,West,West,Stop,North,10,9.25,9.5,West
15,8,1,1,1,1,7,4,9,12,14,8,8,14,12,10,1,13,North,West,Stop,East,9.5,9.5,9,West
14,8,1,1,1,1,7,5,8,12,5,1,8,14,10,10,-1,11,South,West,Stop,West,7,8,7.5,West
13,8,1,0,1,1,7,4,7,12,5,1,9,14,10,10,-1,11,North,West,Stop,West,7,7.75,7.5,West
12,8,0,0,1,1,7,5,7,12,5,1,8,14,8,9,-1,10,North,West,Stop,South,6.75,8,6.5,West
11,8,0,0,1,1,7,5,7,12,5,1,8,14,7,8,-1,8,South,West,Stop,South,6.75,8,5.5,West
10,8,0,0,1,1,7,4,6,12,5,1,8,13,7,8,-1,6,East,West,Stop,East,6.5,7.5,5,West
9,8,0,0,1,1,8,4,6,12,5,1,8,12,5,7,-1,4,North,East,Stop,North,6.75,7.25,3.75,West
8,8,0,0,1,1,8,5,7,12,5,1,9,12,3,5,-1,6,South,West,Stop,South,7.25,7.5,3.25,West
7,8,0,0,1,1,8,4,6,12,5,1,9,13,5,5,-1,6,South,West,Stop,West,7,7.5,3.75,West
6,8,0,0,1,1,8,4,5,12,5,1,9,12,6,5,-1,6,South,East,Stop,West,6.75,7.25,4,West
5,8,1,0,1,1,8,4,6,12,5,1,8,12,7,5,-1,7,South,East,Stop,West,6.75,7.25,4.5,South
4,8,1,1,1,1,8,3,7,12,5,1,8,12,9,7,-1,7,East,West,Stop,West,7,7,5.5,South
4,7,1,1,0,1,9,3,6,12,5,1,7,12,9,7,-1,7,East,East,Stop,West,6.75,7,5.5,South
4,6,1,1,1,1,9,3,7,12,5,1,6,12,8,9,-1,7,West,East,Stop,East,6.75,7,5.75,South
4,5,1,1,1,1,8,3,8,12,5,1,5,12,6,11,-1,9,West,North,Stop,East,6.5,7,6.25,East
4,4,1,1,1,1,7,3,8,13,5,1,6,12,4,13,-1,10,East,North,Stop,East,6.5,7.25,6.5,East
5,4,1,1,1,1,8,3,8,13,5,1,6,12,4,12,-1,9,East,South,Stop,West,6.75,7.25,6,East
6,4,1,1,1,1,8,3,8,12,5,1,6,12,3,10,-1,9,East,West,Stop,West,6.75,7,5.25,South
7,4,1,1,1,1,8,3,7,12,5,1,5,12,2,8,-1,10,Stop,East,Stop,West,6.25,7,4.75,East
7,3,1,0,1,1,8,3,8,12,5,1,5,12,1,10,-1,11,Stop,West,Stop,East,6.5,7,5.25,East
8,3,1,0,1,1,1,1,7,12,5,1,5,12,-1,10,-1,11,Stop,East,Stop,West,4.5,6.5,4.75,East
9,3,0,0,1,1,1,1,8,12,5,1,6,12,-1,10,-1,13,Stop,East,Stop,East,5,6.5,5.25,East
10,3,1,0,1,1,1,1,9,12,5,1,5,12,-1,10,-1,13,Stop,West,Stop,East,5,6.5,5.25,East
11,3,1,0,1,1,1,1,8,12,5,1,6,12,-1,12,-1,13,Stop,East,Stop,West,5,6.5,5.75,North
12,3,1,0,1,1,1,1,9,12,5,1,7,12,-1,12,-1,15,Stop,East,Stop,West,5.5,6.5,6.25,East
12,4,1,1,1,1,1,1,10,12,5,1,6,12,-1,10,-1,14,Stop,East,Stop,West,5.5,6.5,5.5,East
13,4,1,1,1,1,1,1,10,12,5,1,6,12,-1,11,-1,16,Stop,North,Stop,East,5.5,6.5,6.25,North
14,4,1,1,1,1,1,1,10,13,5,1,5,12,-1,13,-1,16,Stop,North,Stop,East,5.25,6.75,6.75,North
14,5,1,1,1,1,1,1,10,14,5,1,6,12,-1,13,-1,14,Stop,North,Stop,West,5.5,7,6.25,North
14,6,1,1,1,1,1,1,10,14,5,1,7,12,-1,12,-1,14,Stop,East,Stop,West,5.75,7,6,East
14,7,1,1,1,0,1,1,11,14,5,1,6,12,-1,10,-1,14,Stop,East,Stop,East,5.75,7,5.5,East
15,7,1,1,1,1,1,1,11,14,5,1,5,12,-1,11,-1,14,Stop,West,Stop,East,5.5,7,5.75,North
16,7,1,1,1,1,1,1,10,14,5,1,6,12,-1,13,-1,15,Stop,West,Stop,West,5.5,7,6.5,North
16,8,1,1,1,1,1,1,10,14,5,1,6,12,-1,12,-1,15,Stop,West,Stop,East,5.5,7,6.25,North
16,9,1,1,1,1,1,1,10,14,5,1,5,12,-1,11,-1,13,Stop,East,Stop,West,5.25,7,5.5,North
16,10,1,1,1,1,1,1,11,14,5,1,6,12,-1,9,-1,13,Stop,West,Stop,East,5.75,7,5,North
16,11,1,1,1,1,1,1,10,14,5,1,5,12,-1,9,-1,11,Stop,South,Stop,East,5.25,7,4.5,North
16,12,1,1,1,1,1,1,10,13,5,1,6,12,-1,7,-1,10,Stop,South,Stop,West,5.5,6.75,3.75,East
16,13,1,1,1,1,1,1,10,12,5,1,6,12,-1,7,-1,12,Stop,North,Stop,East,5.5,6.5,4.25,West
17,13,1,1,1,1,1,1,10,13,5,1,5,12,-1,7,-1,12,Stop,South,Stop,West,5.25,6.75,4.25,West
16,13,1,1,1,1,1,1,10,12,5,1,6,12,-1,7,-1,12,Stop,East,Stop,East,5.5,6.5,4.25,Stop
15,13,1,1,1,0,1,1,11,12,5,1,5,12,-1,5,-1,10,Stop,East,Stop,West,5.5,6.5,3.25,North
15,13,1,1,1,0,1,1,11,12,5,1,6,12,-1,5,-1,11,Stop,East,Stop,West,5.75,6.5,3.5,Stop
15,14,0,1,1,1,1,1,11,12,5,1,5,12,-1,6,-1,12,Stop,East,Stop,East,5.5,6.5,4,West
15,14,0,1,1,1,1,1,11,12,5,1,5,12,-1,6,-1,11,Stop,East,Stop,West,5.5,6.5,3.75,West
14,14,0,0,1,1,1,1,11,12,5,1,6,12,-1,5,-1,11,Stop,East,Stop,West,5.75,6.5,3.5,West
13,14,0,0,1,1,1,1,12,12,5,1,5,12,-1,3,-1,10,Stop,East,Stop,West,5.75,6.5,2.75,West
12,14,0,0,1,1,1,1,12,12,5,1,5,12,-1,2,-1,9,Stop,East,Stop,East,5.75,6.5,2.25,West
11,14,0,0,1,1,1,1,12,12,5,1,5,12,-1,3,-1,7,Stop,East,Stop,West,5.75,6.5,2,West
10,14,0,1,1,1,1,1,12,12,5,1,6,12,-1,4,-1,7,Stop,West,Stop,West,6,6.5,2.25,West
9,14,0,1,1,1,1,1,11,12,5,1,5,12,-1,4,-1,6,Stop,East,Stop,West,5.5,6.5,2,West
8,14,0,1,1,1,1,1,12,12,5,1,5,12,-1,6,-1,5,Stop,East,Stop,East,5.75,6.5,2.25,West
7,14,0,0,1,1,1,1,12,12,5,1,5,12,-1,7,-1,3,Stop,East,Stop,West,5.75,6.5,2,West
6,14,0,0,1,1,1,1,12,12,5,1,6,12,-1,8,-1,3,Stop,East,Stop,West,6,6.5,2.25,West
5,14,0,0,1,1,1,1,13,12,5,1,5,12,-1,10,-1,2,Stop,East,Stop,East,6,6.5,2.5,West
4,14,0,0,1,1,1,1,13,12,5,1,5,12,-1,11,-1,4,Stop,West,Stop,West,6,6.5,3.25,West
3,14,0,1,1,1,1,1,12,12,5,1,6,12,-1,11,-1,4,Stop,East,Stop,West,6,6.5,3.25,South
2,14,0,1,1,1,1,1,13,12,5,1,5,12,-1,13,-1,5,Stop,East,Stop,West,6,6.5,4,South
2,13,1,1,1,1,1,1,13,12,5,1,5,12,-1,12,-1,4,Stop,West,Stop,West,6,6.5,3.5,South
2,12,1,1,1,1,1,1,12,12,5,1,5,12,-1,10,-1,3,Stop,East,Stop,East,5.75,6.5,2.75,East
2,11,1,1,1,1,1,1,13,12,5,1,5,12,-1,12,-1,5,Stop,West,Stop,West,6,6.5,3.75,North
3,11,1,1,0,1,1,1,12,12,5,1,6,12,-1,10,-1,3,Stop,East,Stop,East,6,6.5,2.75,North
3,12,1,1,0,1,1,1,13,12,5,1,5,12,-1,10,-1,3,Stop,West,Stop,East,6,6.5,2.75,North
3,13,1,1,0,1,1,1,12,12,5,1,6,12,-1,10,-1,4,Stop,East,Stop,West,6,6.5,3,West
3,14,0,1,1,1,1,1,13,12,5,1,6,12,-1,12,-1,4,Stop,East,Stop,West,6.25,6.5,3.5,West
2,14,0,1,1,1,1,1,13,12,5,1,5,12,-1,13,-1,5,Stop,West,Stop,West,6,6.5,4,East
1,14,0,1,1,0,1,1,12,12,5,1,5,12,-1,13,-1,6,Stop,West,Stop,East,5.75,6.5,4.25,East
2,14,0,1,1,1,1,1,11,12,5,1,5,12,-1,11,-1,6,Stop,West,Stop,East,5.5,6.5,3.75,East
3,14,0,1,1,1,1,1,11,12,5,1,6,12,-1,10,-1,6,Stop,East,Stop,West,5.75,6.5,3.5,East
4,14,0,0,1,1,1,1,12,12,5,1,7,12,-1,10,-1,4,Stop,West,Stop,East,6.25,6.5,3,East
5,14,0,0,1,1,1,1,11,12,5,1,6,12,-1,8,-1,4,Stop,West,Stop,East,5.75,6.5,2.5,East
6,14,0,0,1,1,1,1,10,12,5,1,7,12,-1,6,-1,4,Stop,West,Stop,East,5.75,6.5,2,East
7,14,0,0,1,1,1,1,9,12,5,1,8,12,-1,4,-1,4,Stop,East,Stop,East,5.75,6.5,1.5,South
8,14,0,1,1,1,1,1,10,12,5,1,9,12,-1,4,-1,3,Stop,East,Stop,North,6.25,6.5,1.25,South
8,13,1,1,1,0,1,1,10,12,5,1,9,12,-1,3,-1,1,Stop,Stop,Stop,Stop,6.25,6.5,0.5,East
12,10,0,0,1,1,5,6,5,12,13,6,13,12,11,9,5,3,East,Stop,East,Stop,9,9,7,Stop
12,10,0,0,1,1,6,6,5,12,14,6,13,12,10,9,6,3,East,East,South,Stop,9.5,9,7,Stop
12,10,0,0,1,1,7,6,6,12,14,5,13,12,9,8,7,3,East,East,South,Stop,10,8.75,6.75,East
12,10,0,0,1,1,7,6,7,12,14,5,13,12,9,7,7,3,West,East,North,Stop,10.25,8.75,6.5,East
13,10,0,1,1,1,6,6,8,12,14,6,13,12,11,7,5,2,East,North,South,West,10.25,9,6.25,South
14,10,0,1,1,1,7,6,8,13,14,5,13,12,11,9,5,4,South,North,West,East,10.5,9,7.25,South
14,9,1,1,1,1,7,5,8,14,13,5,12,12,11,11,5,4,East,South,South,East,10,9,7.75,South
14,8,1,1,1,1,8,5,8,13,13,4,13,12,9,11,5,5,North,North,South,West,10.5,8.5,7.5,South
14,7,1,1,1,0,8,6,8,14,13,4,13,12,7,13,4,7,West,North,South,West,10.5,9,7.75,South
14,6,1,1,1,1,7,6,8,14,13,4,12,12,7,14,3,9,South,South,West,West,10,9,8.25,West
14,5,1,1,1,1,7,5,8,13,12,4,11,12,7,14,3,10,South,East,West,West,9.5,8.5,8.5,West
13,5,1,1,1,1,7,4,9,13,12,4,11,12,7,12,2,9,North,East,West,West,9.75,8.25,7.5,West
12,5,1,1,1,1,7,5,10,13,11,4,11,12,5,10,2,8,East,West,West,West,9.75,8.5,6.25,West
11,5,1,1,1,1,8,5,9,13,11,4,11,12,3,10,1,7,East,North,West,West,9.75,8.5,5.25,South
10,5,1,1,1,0,8,5,9,14,11,4,11,12,2,10,2,8,North,South,Stop,West,9.75,8.75,5.5,East
10,4,1,1,1,0,8,6,9,13,11,4,11,12,4,10,1,8,West,South,Stop,West,9.75,8.75,5.75,North
11,4,1,1,1,1,7,6,9,12,5,1,10,12,6,10,-1,10,West,West,Stop,East,7.75,7.75,6.25,West
11,5,1,1,1,1,6,6,8,12,5,1,9,12,6,10,-1,8,West,West,Stop,West,7,7.75,5.75,South
10,5,1,1,1,0,6,6,8,12,5,1,10,12,5,9,-1,8,West,West,Stop,North,7.25,7.75,5.25,South
10,4,1,1,1,0,5,6,7,12,5,1,9,12,7,11,-1,10,East,East,Stop,South,6.5,7.75,6.75,West
10,3,1,0,1,1,6,6,8,12,5,1,9,13,7,11,-1,10,South,East,Stop,South,7,8,6.75,West
9,3,0,0,1,1,6,5,9,12,5,1,9,12,5,9,-1,9,South,West,Stop,South,7.25,7.5,5.5,West
8,3,1,0,1,1,6,5,8,12,5,1,9,12,4,9,-1,10,East,West,Stop,East,7,7.5,5.5,West
7,3,1,0,1,1,7,5,7,12,5,1,9,12,2,9,-1,12,East,East,Stop,North,7,7.5,5.5,North
6,3,1,0,1,1,8,5,8,12,5,1,10,12,4,11,-1,14,North,East,Stop,South,7.75,7.5,7,North
6,4,1,1,1,1,8,6,9,12,5,1,10,13,4,11,-1,12,North,North,Stop,North,8,8,6.5,East
6,5,1,1,1,1,8,6,9,13,5,1,10,12,3,11,-1,12,West,North,Stop,South,8,8,6.25,East
7,5,1,1,1,1,7,6,9,13,5,1,10,13,1,10,-1,10,South,South,Stop,South,7.75,8.25,5,North
8,5,1,1,0,1,7,5,9,12,5,1,10,12,1,8,-1,9,South,West,Stop,East,7.75,7.5,4.25,West
8,6,0,1,0,1,7,4,8,12,5,1,10,12,3,6,-1,9,East,West,Stop,West,7.5,7.25,4.25,South
