@relation training_largemaps.arff

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosthx numeric
@attribute Gosthy numeric
@attribute DirToGhost1{North,South,East,West,Stop}
@attribute DirToGhost2{North,South,East,West,Stop}
@attribute DirToGhost3{North,South,East,West,Stop}
@attribute DirToGhost4{North,South,East,West,Stop}
@attribute Move{North,South,East,West,Stop}
@data
11,11,0,0,1,1,14,15,West,West,West,West,West
10,11,0,0,1,1,15,15,West,West,West,West,West
9,11,0,0,1,1,14,15,North,North,North,North,North
8,11,1,0,1,1,13,15,North,North,North,North,North
8,12,1,1,0,0,12,15,North,North,North,North,North
8,13,1,1,1,0,12,15,North,North,North,North,North
8,14,1,1,0,0,11,15,North,North,North,North,North
8,15,1,1,0,1,11,15,North,North,North,North,North
8,16,1,1,0,0,11,15,East,East,East,East,East
8,17,0,1,1,0,10,15,East,East,East,East,East
9,17,0,0,1,1,11,15,East,East,East,East,East
10,17,0,0,1,1,12,15,East,East,East,East,East
11,17,0,0,1,1,13,15,East,East,East,East,East
12,17,1,0,1,1,12,15,South,South,South,South,South
13,17,0,1,1,1,13,15,South,South,South,South,South
13,16,1,1,1,0,14,15,East,East,Stop,East,East
13,15,1,0,1,1,15,15,North,North,Stop,North,North
14,15,1,0,1,1,15,15,North,North,Stop,Stop,North
14,16,1,1,0,1,14,15,East,East,Stop,Stop,East
14,17,0,1,1,1,14,15,North,North,Stop,Stop,North
15,17,1,0,1,1,15,15,North,North,Stop,Stop,North
15,18,1,1,0,0,16,15,North,North,Stop,Stop,North
15,19,1,1,0,0,16,15,East,East,Stop,Stop,East
15,20,0,1,1,0,16,15,East,East,Stop,Stop,East
16,20,0,0,1,1,17,23,East,East,Stop,Stop,East
17,20,0,0,1,1,16,23,North,North,Stop,Stop,North
18,20,1,0,0,1,16,23,North,North,Stop,Stop,North
18,21,1,1,0,0,17,23,North,North,Stop,Stop,North
18,22,1,1,0,0,14,15,West,Stop,Stop,Stop,West
18,23,0,1,1,1,13,15,West,Stop,Stop,Stop,West
17,23,0,0,1,1,14,15,West,Stop,Stop,Stop,West
16,23,0,0,1,1,15,15,North,Stop,Stop,Stop,North
15,23,1,0,1,1,14,15,North,Stop,Stop,Stop,North
15,24,1,1,0,0,14,15,North,Stop,Stop,Stop,North
15,25,1,1,0,0,15,15,North,Stop,Stop,Stop,North
15,26,1,1,0,0,15,15,East,Stop,Stop,Stop,East
15,27,0,1,1,0,14,15,East,Stop,Stop,Stop,East
16,27,0,0,1,1,14,15,East,Stop,Stop,Stop,East
17,27,0,0,1,1,15,15,East,Stop,Stop,Stop,East
18,27,0,0,1,1,15,15,East,Stop,Stop,Stop,East
19,27,0,0,1,1,16,15,East,Stop,Stop,Stop,East
20,27,0,0,1,1,15,15,South,Stop,Stop,Stop,South
21,27,0,1,1,1,14,15,South,Stop,Stop,Stop,South
21,26,1,1,0,0,13,15,South,Stop,Stop,Stop,South
21,25,1,1,0,0,13,16,South,Stop,Stop,Stop,South
21,24,1,1,0,0,14,16,West,Stop,Stop,Stop,West
21,23,1,1,1,1,14,17,West,Stop,Stop,Stop,West
20,23,0,0,1,1,15,17,West,Stop,Stop,Stop,West
19,23,0,0,1,1,15,18,South,Stop,Stop,Stop,South
18,23,0,1,1,1,15,18,South,Stop,Stop,Stop,South
18,22,1,1,0,0,15,18,South,Stop,Stop,Stop,South
18,21,1,1,0,0,15,17,West,Stop,Stop,Stop,West
18,20,1,0,0,1,14,17,West,Stop,Stop,Stop,West
17,20,0,0,1,1,14,16,West,Stop,Stop,Stop,West
16,20,0,0,1,1,14,16,South,Stop,Stop,Stop,South
15,20,0,1,1,0,14,17,South,Stop,Stop,Stop,South
15,19,1,1,0,0,14,16,South,Stop,Stop,Stop,South
15,18,1,1,0,0,13,16,West,Stop,Stop,Stop,West
15,17,1,0,1,1,13,15,South,Stop,Stop,Stop,South
14,17,0,1,1,1,13,16,West,Stop,Stop,Stop,West
12,10,1,1,1,1,13,12,West,West,North,East,East
12,11,1,1,1,1,12,6,South,North,South,Stop,South
13,11,1,1,1,1,13,6,West,West,South,Stop,South
13,10,1,1,1,1,12,6,West,West,West,Stop,West
13,9,1,1,1,1,12,7,West,West,South,Stop,South
12,9,1,1,1,1,13,7,West,West,East,Stop,East
12,8,1,1,1,1,7,7,South,North,Stop,Stop,South
13,8,1,1,1,1,6,7,West,West,Stop,Stop,West
13,7,1,1,1,1,7,7,West,West,Stop,Stop,West
12,7,1,1,1,1,8,7,West,West,Stop,Stop,West
11,7,1,1,1,1,9,7,West,West,Stop,Stop,West
10,7,1,1,1,1,7,14,Stop,West,Stop,Stop,West
9,7,1,1,1,1,8,14,Stop,North,Stop,Stop,North
8,7,1,1,1,1,9,14,Stop,East,Stop,Stop,East
8,8,1,1,1,1,9,14,Stop,North,Stop,Stop,North
9,8,1,1,1,1,9,14,Stop,North,Stop,Stop,North
9,9,1,1,1,1,8,14,Stop,West,Stop,Stop,West
9,10,1,1,1,1,8,13,Stop,North,Stop,Stop,North
8,10,1,1,1,1,8,12,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,North,East,East
12,11,1,1,1,1,12,12,South,East,South,North,North
13,11,1,1,1,1,12,13,West,West,West,West,West
13,12,1,1,1,1,13,13,West,West,South,North,North
12,12,1,1,1,1,14,13,West,West,North,East,East
12,13,1,1,1,1,14,14,South,South,South,East,East
13,13,1,1,1,1,13,14,South,South,South,North,North
14,13,1,1,1,1,7,11,West,West,West,Stop,West
14,14,0,1,1,1,10,8,South,South,South,Stop,South
13,14,0,1,1,1,10,8,West,West,West,Stop,West
13,13,1,1,1,1,10,9,West,West,West,Stop,West
12,13,1,1,1,1,11,9,West,West,South,Stop,South
11,13,1,1,1,1,11,9,West,West,South,Stop,South
11,12,1,1,1,1,11,10,West,West,South,Stop,South
11,11,1,1,1,1,4,12,West,West,Stop,Stop,West
11,10,1,1,1,1,4,11,West,West,Stop,Stop,West
10,10,1,1,1,1,4,11,West,West,Stop,Stop,West
9,10,1,1,1,1,3,11,West,West,Stop,Stop,West
8,10,1,1,1,1,2,11,West,West,Stop,Stop,West
7,10,1,1,1,1,1,9,North,North,Stop,Stop,North
6,10,1,1,1,0,1,11,West,West,Stop,Stop,West
6,11,1,1,1,1,2,11,West,West,Stop,Stop,West
5,11,1,0,1,1,3,11,West,West,Stop,Stop,West
4,11,1,0,1,1,3,7,North,Stop,Stop,Stop,North
3,11,1,0,1,1,3,7,North,Stop,Stop,Stop,North
3,12,1,1,1,1,4,7,East,Stop,Stop,Stop,East
3,13,1,1,1,1,4,8,South,Stop,Stop,Stop,South
4,13,1,1,1,1,5,8,East,Stop,Stop,Stop,East
4,12,1,1,1,1,5,7,South,Stop,Stop,Stop,South
5,12,1,1,1,1,5,8,East,Stop,Stop,Stop,East
5,11,1,0,1,1,5,9,South,Stop,Stop,Stop,South
6,11,1,1,1,1,6,9,South,Stop,Stop,Stop,South
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,12,South,North,East,North,North
13,11,1,1,1,1,12,11,West,West,North,West,West
13,12,1,1,1,1,13,11,West,West,South,South,South
12,12,1,1,1,1,14,11,West,West,South,East,East
12,11,1,1,1,1,14,11,South,North,South,East,East
13,11,1,1,1,1,15,11,South,North,South,East,East
14,11,1,1,1,1,12,4,South,North,South,Stop,South
15,11,1,1,1,1,13,4,West,West,West,Stop,West
15,10,1,1,1,1,13,4,West,West,West,Stop,West
14,10,1,1,1,1,13,3,West,West,South,Stop,South
13,10,1,1,1,1,13,3,West,West,South,Stop,South
13,9,1,1,1,1,12,3,West,West,West,Stop,West
13,8,1,1,1,1,13,3,West,West,South,Stop,South
12,8,1,1,1,1,14,3,West,West,East,Stop,East
12,7,1,1,1,1,14,3,South,North,East,Stop,East
13,7,1,1,1,1,14,4,South,North,South,Stop,South
14,7,1,1,1,1,14,4,West,West,South,Stop,South
14,6,1,1,1,1,13,4,West,West,West,Stop,West
14,5,1,1,1,1,13,4,West,West,South,Stop,South
13,5,1,1,1,1,6,5,West,West,Stop,Stop,West
13,4,1,1,1,1,7,5,West,West,Stop,Stop,West
12,4,1,1,1,1,8,5,West,West,Stop,Stop,West
11,4,1,1,1,1,8,4,West,West,Stop,Stop,West
10,4,1,1,1,1,8,4,West,West,Stop,Stop,West
9,4,1,1,1,1,6,13,Stop,West,Stop,Stop,West
8,4,1,1,1,1,6,13,Stop,West,Stop,Stop,West
7,4,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,4,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,5,1,1,1,1,6,13,Stop,North,Stop,Stop,North
6,6,1,1,1,1,7,13,Stop,East,Stop,Stop,East
6,7,1,1,1,1,8,13,Stop,East,Stop,Stop,East
7,7,1,1,1,1,9,13,Stop,East,Stop,Stop,East
8,7,1,1,1,1,9,14,Stop,North,Stop,Stop,North
9,7,1,1,1,1,8,14,Stop,West,Stop,Stop,West
9,8,1,1,1,1,8,14,Stop,North,Stop,Stop,North
8,8,1,1,1,1,8,14,Stop,North,Stop,Stop,North
8,9,1,1,1,1,9,14,Stop,East,Stop,Stop,East
8,10,1,1,1,1,9,13,Stop,North,Stop,Stop,North
9,10,1,1,1,1,9,12,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,14,5,South,North,East,Stop,East
13,11,1,1,1,1,14,4,South,North,South,Stop,South
14,11,1,1,1,1,14,5,West,West,South,Stop,South
14,10,1,1,1,1,14,6,West,West,South,Stop,South
14,9,1,1,1,1,15,6,West,West,East,Stop,East
14,8,1,1,1,1,16,6,South,North,East,Stop,East
15,8,1,1,1,1,16,7,East,North,South,Stop,South
16,8,1,1,1,1,6,9,West,West,Stop,Stop,West
16,7,1,1,1,1,5,9,West,West,Stop,Stop,West
15,7,1,1,1,1,4,9,West,West,Stop,Stop,West
14,7,1,1,1,1,8,12,West,West,Stop,Stop,West
13,7,1,1,1,1,9,12,West,West,Stop,Stop,West
12,7,1,1,1,1,8,12,West,West,Stop,Stop,West
11,7,1,1,1,1,8,11,West,West,Stop,Stop,West
10,7,1,1,1,1,9,11,West,North,Stop,Stop,North
9,7,1,1,1,1,9,10,West,North,Stop,Stop,North
9,8,1,1,1,1,10,10,West,East,Stop,Stop,East
9,9,1,1,1,1,9,10,East,North,Stop,Stop,North
10,9,1,1,1,1,4,9,West,Stop,Stop,Stop,West
10,10,1,1,1,1,3,9,West,Stop,Stop,Stop,West
9,10,1,1,1,1,3,9,West,Stop,Stop,Stop,West
8,10,1,1,1,1,3,9,West,Stop,Stop,Stop,West
7,10,1,1,1,1,3,9,South,Stop,Stop,Stop,South
6,10,1,1,1,0,4,9,West,Stop,Stop,Stop,West
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,12,South,North,South,North,North
13,11,1,1,1,1,12,8,West,West,West,Stop,West
13,12,1,1,1,1,11,8,West,West,West,Stop,West
12,12,1,1,1,1,11,8,West,West,South,Stop,South
11,12,1,1,1,1,12,8,West,West,East,Stop,East
11,11,1,1,1,1,12,7,South,North,South,Stop,South
12,11,1,1,1,1,12,6,West,West,South,Stop,South
12,10,1,1,1,1,12,7,West,West,South,Stop,South
12,9,1,1,1,1,12,7,West,West,South,Stop,South
12,8,1,1,1,1,5,9,West,West,Stop,Stop,West
12,7,1,1,1,1,6,9,West,West,Stop,Stop,West
11,7,1,1,1,1,6,9,West,West,Stop,Stop,West
10,7,1,1,1,1,6,9,West,West,Stop,Stop,West
9,7,1,1,1,1,5,9,West,West,Stop,Stop,West
8,7,1,1,1,1,5,9,West,West,Stop,Stop,West
7,7,1,1,1,1,4,9,West,West,Stop,Stop,West
6,7,1,1,1,1,4,8,West,North,Stop,Stop,West
5,7,1,1,1,1,4,9,North,North,Stop,Stop,North
4,7,1,1,1,1,5,9,East,East,Stop,Stop,East
4,8,1,1,1,1,6,9,Stop,East,Stop,Stop,East
5,8,1,1,1,1,6,10,Stop,North,Stop,Stop,North
6,8,1,1,1,1,6,10,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,12,South,North,South,North,North
13,11,1,1,1,1,5,13,West,West,North,Stop,West
13,12,1,1,1,1,4,13,West,West,South,Stop,West
12,12,1,1,1,1,4,14,West,West,South,Stop,West
11,12,1,1,1,1,4,13,West,West,South,Stop,West
10,12,1,1,1,1,4,14,West,West,South,Stop,West
9,12,1,1,1,1,3,14,West,West,South,Stop,West
8,12,1,1,1,1,3,13,South,West,South,Stop,West
7,12,1,1,1,1,3,13,South,West,South,Stop,West
6,12,1,1,1,1,4,13,South,West,South,Stop,West
5,12,1,1,1,1,4,13,South,North,South,Stop,North
4,12,1,1,1,1,9,5,East,Stop,East,Stop,East
4,13,1,1,1,1,9,5,East,Stop,East,Stop,East
5,13,1,1,1,1,9,4,East,Stop,East,Stop,East
6,13,1,1,1,1,9,5,East,Stop,East,Stop,East
7,13,1,1,1,1,10,5,East,Stop,East,Stop,East
8,13,1,1,1,1,9,5,South,Stop,East,Stop,South
9,13,1,1,1,1,9,4,South,Stop,East,Stop,South
9,12,1,1,1,1,8,4,West,Stop,East,Stop,West
9,11,1,1,1,1,8,3,South,Stop,South,Stop,South
8,11,1,1,1,1,7,3,West,Stop,East,Stop,West
8,10,1,1,1,1,7,4,South,Stop,South,Stop,South
7,10,1,1,1,1,7,3,South,Stop,East,Stop,South
7,9,1,1,1,1,7,3,South,Stop,East,Stop,South
7,8,1,1,1,1,7,3,South,Stop,East,Stop,South
7,7,1,1,1,1,7,3,South,Stop,East,Stop,South
7,6,1,1,1,1,7,4,South,Stop,East,Stop,South
7,5,1,1,1,1,13,7,Stop,Stop,East,Stop,East
7,4,1,1,1,1,13,6,Stop,Stop,East,Stop,East
8,4,1,1,1,1,13,5,Stop,Stop,East,Stop,East
9,4,1,1,1,1,14,5,Stop,Stop,East,Stop,East
10,4,1,1,1,1,14,4,Stop,Stop,East,Stop,East
11,4,1,1,1,1,15,4,Stop,Stop,East,Stop,East
12,4,1,1,1,1,15,5,Stop,Stop,East,Stop,East
13,4,1,1,1,1,16,5,Stop,Stop,East,Stop,East
14,4,1,1,1,1,17,5,Stop,Stop,East,Stop,East
15,4,1,1,1,1,18,5,Stop,Stop,East,Stop,East
16,4,1,1,1,1,18,5,Stop,Stop,East,Stop,East
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,12,12,South,North,East,North,North
13,11,1,1,1,1,12,13,West,West,East,West,West
13,12,1,1,1,1,12,13,West,West,South,North,North
12,12,1,1,1,1,12,14,West,West,East,North,North
12,13,1,1,1,1,13,7,East,East,East,Stop,East
12,14,0,1,1,1,13,8,South,South,South,Stop,South
13,14,0,1,1,1,14,8,West,West,East,Stop,East
13,13,1,1,1,1,14,7,South,North,South,Stop,South
14,13,1,1,1,1,14,6,West,West,South,Stop,South
14,12,1,1,1,1,14,7,West,West,South,Stop,South
14,11,1,1,1,1,14,8,West,West,South,Stop,South
14,10,1,1,1,1,14,8,West,West,South,Stop,South
14,9,1,1,1,1,8,7,West,West,Stop,Stop,West
14,8,1,1,1,1,8,8,West,West,Stop,Stop,West
13,8,1,1,1,1,9,8,West,West,Stop,Stop,West
12,8,1,1,1,1,9,9,West,West,Stop,Stop,West
11,8,1,1,1,1,10,9,North,West,Stop,Stop,North
10,8,1,1,1,1,1,12,Stop,West,Stop,Stop,West
10,9,1,1,1,1,2,12,Stop,West,Stop,Stop,West
9,9,1,1,1,1,2,13,Stop,West,Stop,Stop,West
8,9,1,1,1,1,1,13,Stop,West,Stop,Stop,West
7,9,1,1,1,1,1,13,Stop,West,Stop,Stop,West
6,9,1,1,1,1,2,13,Stop,West,Stop,Stop,West
5,9,0,1,1,1,1,13,Stop,West,Stop,Stop,West
4,9,0,1,1,1,2,13,Stop,West,Stop,Stop,West
3,9,0,1,1,1,1,13,Stop,West,Stop,Stop,West
2,9,0,1,1,1,1,12,Stop,South,Stop,Stop,South
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
1,8,1,1,1,0,1,14,Stop,South,Stop,Stop,South
1,7,1,1,1,0,2,14,Stop,East,Stop,Stop,East
1,6,1,1,1,0,1,14,Stop,North,Stop,Stop,North
2,6,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,7,1,1,1,1,2,14,Stop,North,Stop,Stop,North
1,7,1,1,1,0,2,14,Stop,North,Stop,Stop,North
1,8,1,1,1,0,1,14,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,1,14,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,1,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,13,Stop,South,Stop,Stop,South
2,8,1,1,1,1,2,13,Stop,South,Stop,Stop,South
2,7,1,1,1,1,2,12,Stop,South,Stop,Stop,South
2,6,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,5,1,1,1,1,2,12,Stop,North,Stop,Stop,North
3,5,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,6,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,7,1,1,1,1,4,11,Stop,East,Stop,Stop,East
3,8,1,1,1,1,5,11,Stop,East,Stop,Stop,East
4,8,1,1,1,1,5,11,Stop,North,Stop,Stop,North
5,8,1,1,1,1,5,11,Stop,East,Stop,Stop,East
5,9,0,1,1,1,6,11,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,12,South,East,South,North,North
13,11,1,1,1,1,13,13,West,West,North,North,North
13,12,1,1,1,1,12,13,West,West,North,West,West
13,13,1,1,1,1,13,9,West,West,South,Stop,South
12,13,1,1,1,1,13,10,West,West,East,Stop,East
12,12,1,1,1,1,12,10,South,South,South,Stop,South
13,12,1,1,1,1,12,9,West,West,West,Stop,West
13,11,1,1,1,1,12,9,West,West,South,Stop,South
12,11,1,1,1,1,11,9,West,West,West,Stop,West
12,10,1,1,1,1,11,9,West,West,South,Stop,South
11,10,1,1,1,1,8,11,West,West,Stop,Stop,West
11,9,1,1,1,1,8,12,West,West,Stop,Stop,West
10,9,1,1,1,1,9,12,West,North,Stop,Stop,North
9,9,1,1,1,1,9,12,West,North,Stop,Stop,North
9,10,1,1,1,1,3,5,West,Stop,Stop,Stop,West
9,11,1,1,1,1,2,5,West,Stop,Stop,Stop,West
8,11,1,1,1,1,2,4,West,Stop,Stop,Stop,West
7,11,1,1,1,1,2,3,West,Stop,Stop,Stop,West
6,11,1,1,1,1,2,3,West,Stop,Stop,Stop,West
5,11,1,0,1,1,2,4,West,Stop,Stop,Stop,West
4,11,1,0,1,1,3,4,North,Stop,Stop,Stop,North
3,11,1,0,1,1,3,4,North,Stop,Stop,Stop,North
3,12,1,1,1,1,4,4,East,Stop,Stop,Stop,East
3,13,1,1,1,1,4,3,South,Stop,Stop,Stop,South
4,13,1,1,1,1,4,4,South,Stop,Stop,Stop,South
4,12,1,1,1,1,3,4,West,Stop,Stop,Stop,West
4,11,1,0,1,1,4,4,North,Stop,Stop,Stop,North
3,11,1,0,1,1,4,3,East,Stop,Stop,Stop,East
3,12,1,1,1,1,4,4,South,Stop,Stop,Stop,South
4,12,1,1,1,1,4,5,East,Stop,Stop,Stop,East
4,11,1,0,1,1,4,4,North,Stop,Stop,Stop,North
5,11,1,0,1,1,4,5,West,Stop,Stop,Stop,West
5,12,1,1,1,1,4,6,South,Stop,Stop,Stop,South
4,12,1,1,1,1,3,6,West,Stop,Stop,Stop,West
4,11,1,0,1,1,3,6,North,Stop,Stop,Stop,North
3,11,1,0,1,1,3,5,North,Stop,Stop,Stop,North
3,12,1,1,1,1,3,4,North,Stop,Stop,Stop,North
3,13,1,1,1,1,3,4,East,Stop,Stop,Stop,East
3,14,0,1,1,1,3,3,South,Stop,Stop,Stop,South
4,14,0,1,1,1,2,3,West,Stop,Stop,Stop,West
4,13,1,1,1,1,1,3,West,Stop,Stop,Stop,West
3,13,1,1,1,1,2,3,South,Stop,Stop,Stop,South
2,13,1,1,1,1,2,4,South,Stop,Stop,Stop,South
2,12,1,1,1,1,2,5,East,Stop,Stop,Stop,East
2,11,1,0,1,1,2,4,North,Stop,Stop,Stop,North
3,11,1,0,1,1,3,4,North,Stop,Stop,Stop,North
3,12,1,1,1,1,4,4,East,Stop,Stop,Stop,East
3,13,1,1,1,1,4,4,South,Stop,Stop,Stop,South
4,13,1,1,1,1,4,4,South,Stop,Stop,Stop,South
4,12,1,1,1,1,4,3,East,Stop,Stop,Stop,East
4,11,1,0,1,1,4,4,North,Stop,Stop,Stop,North
5,11,1,0,1,1,5,4,North,Stop,Stop,Stop,North
5,12,1,1,1,1,6,4,East,Stop,Stop,Stop,East
5,13,1,1,1,1,6,4,South,Stop,Stop,Stop,South
6,13,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,12,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,11,1,1,1,1,6,4,South,Stop,Stop,Stop,South
6,10,1,1,1,0,6,4,South,Stop,Stop,Stop,South
6,9,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,8,1,1,1,1,6,3,South,Stop,Stop,Stop,South
6,7,1,1,1,1,6,4,South,Stop,Stop,Stop,South
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,13,South,North,South,North,North
13,11,1,1,1,1,13,14,West,West,North,North,North
13,12,1,1,1,1,12,14,West,West,East,West,West
13,13,1,1,1,1,12,14,West,West,South,North,North
12,13,1,1,1,1,13,14,East,East,East,East,East
12,14,0,1,1,1,14,5,South,South,South,Stop,South
13,14,0,1,1,1,13,5,West,West,South,Stop,South
13,13,1,1,1,1,13,4,West,West,South,Stop,South
13,12,1,1,1,1,13,3,West,West,South,Stop,South
13,11,1,1,1,1,12,3,West,West,West,Stop,West
13,10,1,1,1,1,12,4,West,West,South,Stop,South
12,10,1,1,1,1,12,4,West,West,South,Stop,South
12,9,1,1,1,1,12,5,West,West,South,Stop,South
12,8,1,1,1,1,12,5,West,West,South,Stop,South
12,7,1,1,1,1,5,6,West,West,Stop,Stop,West
12,6,1,1,1,1,5,6,West,West,Stop,Stop,West
11,6,1,1,1,1,6,6,West,West,Stop,Stop,West
10,6,1,1,1,1,6,7,West,West,Stop,Stop,West
9,6,1,1,1,1,6,7,West,West,Stop,Stop,West
8,6,1,1,1,1,5,7,West,West,Stop,Stop,West
7,6,1,1,1,1,5,8,West,West,Stop,Stop,West
6,6,1,1,1,1,6,8,North,West,Stop,Stop,North
5,6,1,1,1,1,5,8,North,West,Stop,Stop,North
5,7,1,1,1,1,2,13,Stop,West,Stop,Stop,West
5,8,1,1,1,1,3,13,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,13,Stop,North,Stop,Stop,North
3,8,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,9,0,1,1,1,3,13,Stop,South,Stop,Stop,South
2,9,0,1,1,1,3,12,Stop,East,Stop,Stop,East
2,8,1,1,1,1,4,12,Stop,East,Stop,Stop,East
3,8,1,1,1,1,4,12,Stop,North,Stop,Stop,North
4,8,1,1,1,1,4,13,Stop,East,Stop,Stop,East
4,9,0,1,1,1,5,13,Stop,South,Stop,Stop,South
5,9,0,1,1,1,4,13,Stop,West,Stop,Stop,West
5,8,1,1,1,1,4,14,Stop,North,Stop,Stop,North
4,8,1,1,1,1,5,14,Stop,East,Stop,Stop,East
4,9,0,1,1,1,4,14,Stop,South,Stop,Stop,South
5,9,0,1,1,1,3,14,Stop,West,Stop,Stop,West
5,8,1,1,1,1,2,14,Stop,West,Stop,Stop,West
4,8,1,1,1,1,2,13,Stop,West,Stop,Stop,West
3,8,1,1,1,1,2,14,Stop,North,Stop,Stop,North
2,8,1,1,1,1,1,14,Stop,West,Stop,Stop,West
2,9,0,1,1,1,2,14,Stop,South,Stop,Stop,South
1,9,0,1,1,0,1,14,Stop,South,Stop,Stop,South
1,8,1,1,1,0,1,13,Stop,South,Stop,Stop,South
1,7,1,1,1,0,1,14,Stop,South,Stop,Stop,South
1,6,1,1,1,0,2,14,Stop,East,Stop,Stop,East
1,5,1,1,1,0,2,13,Stop,North,Stop,Stop,North
2,5,1,1,1,1,2,12,Stop,North,Stop,Stop,North
2,6,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,7,1,1,1,1,2,12,Stop,North,Stop,Stop,North
3,7,1,1,1,1,2,12,Stop,West,Stop,Stop,West
3,8,1,1,1,1,1,12,Stop,West,Stop,Stop,West
2,8,1,1,1,1,1,13,Stop,North,Stop,Stop,North
1,8,1,1,1,0,2,13,Stop,East,Stop,Stop,East
1,9,0,1,1,0,2,12,Stop,South,Stop,Stop,South
2,9,0,1,1,1,2,12,Stop,South,Stop,Stop,South
2,8,1,1,1,1,3,12,Stop,East,Stop,Stop,East
2,7,1,1,1,1,3,12,Stop,North,Stop,Stop,North
3,7,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,8,1,1,1,1,4,11,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
4,9,0,1,1,1,3,11,Stop,West,Stop,Stop,West
4,8,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,8,1,1,1,1,4,11,Stop,East,Stop,Stop,East
3,9,0,1,1,1,3,11,Stop,South,Stop,Stop,South
4,9,0,1,1,1,4,11,Stop,South,Stop,Stop,South
4,8,1,1,1,1,5,11,Stop,East,Stop,Stop,East
4,7,1,1,1,1,4,11,Stop,North,Stop,Stop,North
5,7,1,1,1,1,5,11,Stop,North,Stop,Stop,North
5,8,1,1,1,1,4,11,Stop,West,Stop,Stop,West
5,9,0,1,1,1,4,11,Stop,South,Stop,Stop,South
4,9,0,1,1,1,4,11,Stop,South,Stop,Stop,South
4,8,1,1,1,1,4,11,Stop,South,Stop,Stop,South
4,7,1,1,1,1,3,11,Stop,West,Stop,Stop,West
4,6,1,1,1,1,4,11,Stop,North,Stop,Stop,North
3,6,1,1,1,1,3,11,Stop,North,Stop,Stop,North
3,7,1,1,1,1,4,11,Stop,East,Stop,Stop,East
3,8,1,1,1,1,3,11,Stop,North,Stop,Stop,North
4,8,1,1,1,1,3,11,Stop,West,Stop,Stop,West
4,9,0,1,1,1,4,11,Stop,South,Stop,Stop,South
3,9,0,1,1,1,5,11,Stop,East,Stop,Stop,East
3,8,1,1,1,1,5,11,Stop,East,Stop,Stop,East
4,8,1,1,1,1,5,12,Stop,North,Stop,Stop,North
5,8,1,1,1,1,6,12,Stop,East,Stop,Stop,East
5,9,0,1,1,1,7,12,Stop,East,Stop,Stop,East
6,9,1,1,1,1,6,12,Stop,North,Stop,Stop,North
7,9,1,1,1,1,6,13,Stop,West,Stop,Stop,West
7,10,1,1,1,1,5,13,Stop,North,Stop,Stop,North
6,10,1,1,1,0,6,13,Stop,North,Stop,Stop,North
12,10,1,1,1,1,13,12,West,West,East,East,East
12,11,1,1,1,1,13,13,South,East,South,North,North
13,11,1,1,1,1,14,13,West,West,North,East,East
13,12,1,1,1,1,13,13,South,South,South,North,North
14,12,1,1,1,1,13,13,West,West,North,West,West
14,13,1,1,1,1,13,12,West,West,South,South,South
13,13,1,1,1,1,13,11,West,West,East,South,South
13,12,1,1,1,1,5,12,West,West,East,Stop,West
13,11,1,1,1,1,5,12,West,West,South,Stop,West
12,11,1,1,1,1,4,12,West,West,South,Stop,West
11,11,1,1,1,1,4,13,West,West,South,Stop,West
