@relation alpha_training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute Direction {North,South,East,West,Stop}

@data
9,8,1,1,1,1,4,3,3,1,5,1,7,1,10,-1,-1,-1,East,Stop,Stop,Stop,South
8,8,1,1,1,0,5,3,3,1,5,1,7,1,8,-1,-1,-1,East,Stop,Stop,Stop,South
8,7,1,1,1,0,6,3,3,1,5,1,7,1,6,-1,-1,-1,West,Stop,Stop,Stop,West
8,6,1,1,1,1,5,3,3,1,5,1,7,1,6,-1,-1,-1,North,Stop,Stop,Stop,West
7,6,0,0,1,1,5,4,3,1,5,1,7,1,4,-1,-1,-1,North,Stop,Stop,Stop,West
6,6,1,0,1,1,5,5,3,1,5,1,7,1,2,-1,-1,-1,Stop,Stop,Stop,Stop,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,East
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,East
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,East
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,West
5,18,0,0,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,West
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,West
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,West
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,South
1,17,1,1,0,0,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,East
1,16,1,1,1,0,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,East
2,16,0,1,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,East
3,16,0,1,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,East
4,16,0,1,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,South
5,16,0,1,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,South
5,15,1,1,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,West
5,14,1,0,1,1,5,9,11,3,17,6,25,13,5,17,20,21,Stop,Stop,Stop,Stop,West
4,14,1,0,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,West
3,14,1,0,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,West
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,South
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,South
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,East
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,East
2,12,0,0,1,1,5,9,11,3,17,6,25,13,6,18,21,24,Stop,Stop,Stop,Stop,East
3,12,0,0,1,1,5,9,11,3,17,6,25,13,5,17,20,23,Stop,Stop,Stop,Stop,East
4,12,0,0,1,1,5,9,11,3,17,6,25,13,4,16,19,22,Stop,Stop,Stop,Stop,West
5,12,0,0,1,1,5,9,11,3,17,6,25,13,3,15,18,21,Stop,Stop,Stop,Stop,West
4,12,0,0,1,1,5,9,11,3,17,6,25,13,4,16,19,22,Stop,Stop,Stop,Stop,West
3,12,0,0,1,1,5,9,11,3,17,6,25,13,5,17,20,23,Stop,Stop,Stop,Stop,West
2,12,0,0,1,1,5,9,11,3,17,6,25,13,6,18,21,24,Stop,Stop,Stop,Stop,South
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,South
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,South
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,North
1,9,1,1,0,0,5,9,11,3,17,6,25,13,4,16,19,28,Stop,Stop,Stop,Stop,North
1,10,1,1,0,0,5,9,11,3,17,6,25,13,5,17,20,27,Stop,Stop,Stop,Stop,North
1,11,1,1,0,0,5,9,11,3,17,6,25,13,6,18,21,26,Stop,Stop,Stop,Stop,North
1,12,1,1,1,0,5,9,11,3,17,6,25,13,7,19,22,25,Stop,Stop,Stop,Stop,North
1,13,1,1,0,0,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,East
1,14,1,1,1,0,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,East
2,14,1,0,1,1,5,9,11,3,17,6,25,13,8,20,23,24,Stop,Stop,Stop,Stop,East
3,14,1,0,1,1,5,9,11,3,17,6,25,13,7,19,22,23,Stop,Stop,Stop,Stop,East
4,14,1,0,1,1,5,9,11,3,17,6,25,13,6,18,21,22,Stop,Stop,Stop,Stop,East
5,14,1,0,1,1,5,9,11,3,17,6,25,13,5,17,20,21,Stop,Stop,Stop,Stop,East
6,14,1,0,1,1,5,9,11,3,17,6,25,13,6,16,19,20,Stop,Stop,Stop,Stop,East
7,14,1,0,1,1,5,9,11,3,17,6,25,13,7,15,18,19,Stop,Stop,Stop,Stop,East
8,14,1,1,1,1,5,9,11,3,17,6,25,13,8,14,17,18,Stop,Stop,Stop,Stop,East
9,14,1,1,1,1,5,9,11,3,17,6,25,13,9,13,16,17,Stop,Stop,Stop,Stop,South
10,14,1,1,0,1,5,9,11,3,17,6,25,13,10,12,15,16,Stop,Stop,Stop,Stop,West
10,13,1,1,0,1,5,9,11,3,17,6,25,13,9,11,14,15,Stop,Stop,Stop,Stop,West
9,13,1,1,1,1,5,9,11,3,17,6,25,13,8,12,15,16,Stop,Stop,Stop,Stop,South
8,13,1,1,1,0,5,9,11,3,17,6,25,13,7,13,16,17,Stop,Stop,Stop,Stop,West
8,12,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,Stop,Stop,Stop,Stop,West
7,12,0,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,Stop,Stop,Stop,Stop,West
6,12,0,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,Stop,Stop,Stop,Stop,East
5,12,0,0,1,1,5,9,11,3,17,6,25,13,3,15,18,21,Stop,Stop,Stop,Stop,East
6,12,0,0,1,1,5,9,11,3,17,6,25,13,4,14,17,20,Stop,Stop,Stop,Stop,East
7,12,0,0,1,1,5,9,11,3,17,6,25,13,5,13,16,19,Stop,Stop,Stop,Stop,South
8,12,1,1,1,1,5,9,11,3,17,6,25,13,6,12,15,18,Stop,Stop,Stop,Stop,South
8,11,1,1,1,0,5,9,11,3,17,6,25,13,5,11,14,19,Stop,Stop,Stop,Stop,South
8,10,1,1,1,0,5,9,11,3,17,6,25,13,4,10,13,20,Stop,Stop,Stop,Stop,South
8,9,1,1,1,0,5,9,11,3,17,6,25,13,3,9,12,21,Stop,Stop,Stop,Stop,South
8,8,1,1,1,0,5,9,11,3,17,6,25,13,4,8,11,22,Stop,Stop,Stop,Stop,South
8,7,1,1,1,0,5,9,11,3,17,6,25,13,5,7,10,23,Stop,Stop,Stop,Stop,West
8,6,1,1,1,1,5,9,11,3,17,6,25,13,6,6,9,24,Stop,Stop,Stop,Stop,West
7,6,0,0,1,1,5,9,11,3,17,6,25,13,5,7,10,25,Stop,Stop,Stop,Stop,West
6,6,1,0,1,1,5,9,11,3,17,6,25,13,4,8,11,26,Stop,Stop,Stop,Stop,North
5,6,1,1,1,1,5,9,11,3,17,6,25,13,3,9,12,27,Stop,Stop,Stop,Stop,North
5,7,1,1,1,1,5,9,11,3,17,6,25,13,2,10,13,26,Stop,Stop,Stop,Stop,North
5,8,1,1,1,1,5,9,11,3,17,6,25,13,1,11,14,25,Stop,Stop,Stop,Stop,East
5,9,1,1,1,1,1,1,11,3,17,6,25,13,-1,12,15,24,Stop,Stop,Stop,Stop,South
6,9,1,1,0,1,1,1,11,3,17,6,25,13,-1,11,14,23,Stop,Stop,Stop,Stop,South
6,8,1,1,0,1,1,1,11,3,17,6,25,13,-1,10,13,24,Stop,Stop,Stop,Stop,South
6,7,1,1,0,1,1,1,11,3,17,6,25,13,-1,9,12,25,Stop,Stop,Stop,Stop,East
6,6,1,0,1,1,1,1,11,3,17,6,25,13,-1,8,11,26,Stop,Stop,Stop,Stop,East
7,6,0,0,1,1,1,1,11,3,17,6,25,13,-1,7,10,25,Stop,Stop,Stop,Stop,East
8,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,6,9,24,Stop,Stop,Stop,Stop,East
9,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,5,8,23,Stop,Stop,Stop,Stop,East
10,6,1,1,1,1,1,1,11,3,17,6,25,13,-1,4,7,22,Stop,Stop,Stop,Stop,South
11,6,1,1,0,1,1,1,11,3,17,6,25,13,-1,3,6,21,Stop,Stop,Stop,Stop,South
11,5,1,1,0,1,1,1,11,3,17,6,25,13,-1,2,7,22,Stop,Stop,Stop,Stop,South
11,4,1,1,0,1,1,1,11,3,17,6,25,13,-1,1,8,23,Stop,Stop,Stop,Stop,North
11,3,1,0,0,1,1,1,3,1,17,6,25,13,-1,-1,9,24,Stop,Stop,Stop,Stop,North
11,4,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,23,Stop,Stop,Stop,Stop,North
11,5,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,22,Stop,Stop,Stop,Stop,North
11,6,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,21,Stop,Stop,Stop,Stop,North
11,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,7,20,Stop,Stop,Stop,Stop,North
11,8,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,8,19,Stop,Stop,Stop,Stop,North
11,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,9,18,Stop,Stop,Stop,Stop,North
11,10,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,10,17,Stop,Stop,Stop,Stop,North
11,11,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,11,16,Stop,Stop,Stop,Stop,East
11,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,12,15,Stop,Stop,Stop,Stop,East
12,12,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,11,14,Stop,Stop,Stop,Stop,East
13,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,10,13,Stop,Stop,Stop,Stop,East
14,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,9,12,Stop,Stop,Stop,Stop,East
15,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,8,11,Stop,Stop,Stop,Stop,East
16,12,0,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,10,Stop,Stop,Stop,Stop,South
17,12,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,6,9,Stop,Stop,Stop,Stop,South
17,11,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,10,Stop,Stop,Stop,Stop,West
17,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,11,Stop,Stop,Stop,Stop,West
16,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,5,12,Stop,Stop,Stop,Stop,West
15,10,1,0,1,1,1,1,3,1,17,6,25,13,-1,-1,6,13,Stop,Stop,Stop,Stop,South
14,10,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,7,14,Stop,Stop,Stop,Stop,South
14,9,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,6,15,Stop,Stop,Stop,Stop,East
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,East
15,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,Stop,Stop,Stop,Stop,East
16,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,Stop,Stop,Stop,Stop,West
17,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,13,Stop,Stop,Stop,Stop,West
16,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,3,14,Stop,Stop,Stop,Stop,West
15,8,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,4,15,Stop,Stop,Stop,Stop,South
14,8,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,5,16,Stop,Stop,Stop,Stop,South
14,7,1,1,0,1,1,1,3,1,17,6,25,13,-1,-1,4,17,Stop,Stop,Stop,Stop,East
14,6,1,1,1,1,1,1,3,1,17,6,25,13,-1,-1,3,18,Stop,Stop,Stop,Stop,East
15,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,2,17,Stop,Stop,Stop,Stop,East
16,6,0,0,1,1,1,1,3,1,17,6,25,13,-1,-1,1,16,Stop,Stop,Stop,Stop,East
17,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,East
18,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,East
19,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,East
20,6,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,East
21,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,East
22,6,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,East
23,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,East
24,6,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,North
25,6,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,North
25,7,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,North
25,8,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,North
25,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,West
25,11,0,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,West
24,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,West
23,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,South
22,11,0,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,West
22,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,West
21,10,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,West
20,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,North
19,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,North
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,East
19,12,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,South
20,13,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,South
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,South
20,11,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,East
20,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,East
21,10,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,East
22,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,East
23,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,East
24,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,North
25,10,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,West
25,11,0,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,West
24,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,West
23,11,0,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,South
22,11,0,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,East
22,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,South
23,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,South
23,9,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,West
23,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,West
22,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,West
21,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,West
20,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,West
19,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,West
18,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,West
17,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,West
16,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,West
15,8,0,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,North
14,8,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,Stop,Stop,Stop,Stop,North
14,9,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,Stop,Stop,Stop,Stop,East
14,10,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,Stop,Stop,Stop,Stop,East
15,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,Stop,Stop,Stop,Stop,East
16,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,Stop,Stop,Stop,Stop,East
17,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,Stop,Stop,Stop,Stop,East
18,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,Stop,Stop,Stop,Stop,North
19,10,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,Stop,Stop,Stop,Stop,North
19,11,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,Stop,Stop,Stop,Stop,East
19,12,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,North
20,12,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,North
20,13,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,North
20,14,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,East
20,15,1,1,1,0,1,1,3,1,5,1,25,13,-1,-1,-1,7,Stop,Stop,Stop,Stop,East
21,15,1,0,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,Stop,Stop,Stop,Stop,East
22,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,Stop,Stop,Stop,Stop,East
23,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,Stop,Stop,Stop,Stop,East
24,15,1,1,1,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,Stop,Stop,Stop,Stop,South
25,15,1,1,0,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,Stop,Stop,Stop,Stop,South
1,18,0,1,1,0,5,9,11,3,17,6,25,13,13,25,28,29,Stop,Stop,Stop,Stop,East
2,18,0,0,1,1,5,9,11,3,17,6,25,13,12,24,27,28,Stop,Stop,Stop,Stop,East
3,18,0,0,1,1,5,9,11,3,17,6,25,13,11,23,26,27,Stop,Stop,Stop,Stop,East
4,18,0,0,1,1,5,9,11,3,17,6,25,13,10,22,25,26,Stop,Stop,Stop,Stop,East
5,18,0,0,1,1,5,9,11,3,17,6,25,13,9,21,24,25,Stop,Stop,Stop,Stop,East
6,18,0,0,1,1,5,9,11,3,17,6,25,13,10,20,23,24,Stop,Stop,Stop,Stop,East
7,18,0,0,1,1,5,9,11,3,17,6,25,13,11,19,22,23,Stop,Stop,Stop,Stop,East
8,18,0,0,1,1,5,9,11,3,17,6,25,13,12,18,21,22,Stop,Stop,Stop,Stop,East
9,18,0,0,1,1,5,9,11,3,17,6,25,13,13,17,20,21,Stop,Stop,Stop,Stop,East
10,18,0,0,1,1,5,9,11,3,17,6,25,13,14,16,19,20,Stop,Stop,Stop,Stop,East
11,18,0,0,1,1,5,9,11,3,17,6,25,13,15,15,18,19,Stop,Stop,Stop,Stop,East
12,18,0,0,1,1,5,9,11,3,17,6,25,13,16,16,17,18,Stop,Stop,Stop,Stop,East
13,18,0,0,1,1,5,9,11,3,17,6,25,13,17,17,16,17,Stop,Stop,Stop,Stop,East
14,18,0,1,1,1,5,9,11,3,17,6,25,13,18,18,15,16,Stop,Stop,Stop,Stop,East
9,1,0,0,1,1,8,7,9,7,10,7,11,7,7,6,7,8,East,North,Stop,West,East
8,1,0,0,1,1,9,7,9,8,10,7,11,7,7,8,8,8,East,East,East,West,East
9,1,0,0,1,1,10,7,10,8,11,7,10,7,7,8,8,7,East,West,East,West,East
10,1,0,0,1,1,10,7,9,8,11,7,10,7,6,8,7,7,East,South,East,North,East
11,1,0,0,1,1,10,7,9,7,11,7,9,7,7,8,6,9,East,North,West,South,East
12,1,0,0,1,1,11,7,9,8,10,7,9,8,7,10,8,9,East,North,East,East,North
13,1,1,0,0,1,11,7,9,9,11,7,9,7,8,12,8,9,East,North,East,East,North
13,2,1,1,0,0,11,7,9,10,11,7,10,7,7,12,7,7,West,East,West,East,North
13,3,1,1,0,1,10,7,10,10,10,7,11,7,7,10,7,6,North,North,North,East,North
13,4,1,1,0,0,10,8,10,11,10,8,11,7,7,10,7,5,South,South,South,East,North
13,5,1,1,0,0,10,7,10,10,10,7,11,7,5,8,5,4,East,South,South,West,North
13,6,1,1,0,0,11,7,10,10,10,7,11,7,3,7,4,4,East,South,West,West,North
13,7,1,1,0,0,11,7,10,10,9,7,10,7,2,6,4,4,West,West,West,North,North
13,8,1,1,0,0,10,7,9,10,9,7,9,7,4,6,5,4,West,South,North,East,East
13,9,1,1,1,1,10,7,9,9,9,8,9,8,5,4,5,4,West,South,North,West,East
14,9,0,0,1,1,10,7,9,9,9,9,10,8,6,5,5,6,East,East,North,South,East
15,9,1,0,1,1,11,7,10,9,9,9,9,8,6,5,6,8,East,West,North,South,South
16,9,0,1,0,1,11,7,9,9,9,10,9,7,7,7,8,9,West,East,East,North,South
16,8,1,1,0,0,10,7,10,9,10,10,9,7,7,7,8,7,West,North,East,North,West
16,7,1,1,1,1,10,7,10,10,10,10,9,8,6,9,9,8,West,North,East,North,South
15,7,0,1,1,0,10,7,10,10,10,10,9,8,5,8,8,7,East,West,West,South,South
15,6,1,1,1,0,11,7,9,10,9,10,9,8,5,10,10,7,West,North,East,South,South
15,5,1,1,1,0,10,7,9,11,10,10,9,7,7,12,10,8,East,North,South,West,South
15,4,1,1,1,0,11,7,9,11,10,9,9,7,7,13,10,10,East,South,West,West,South
15,3,1,1,1,0,11,7,9,10,9,9,8,7,8,13,12,12,West,North,North,East,South
15,2,1,1,0,0,10,7,9,11,9,10,7,7,10,15,14,12,North,West,South,West,North
15,1,1,0,1,0,10,8,8,11,9,9,8,7,12,17,14,14,South,East,South,East,North
15,2,1,1,0,0,10,7,9,11,9,9,7,7,10,15,13,12,West,East,East,East,North
15,3,1,1,1,0,9,7,10,11,10,9,8,7,10,13,11,10,West,East,South,North,North
15,4,1,1,1,0,8,7,10,11,10,8,9,7,10,12,9,10,West,East,North,North,North
15,5,1,1,1,0,8,7,10,11,10,9,9,8,9,11,9,9,East,East,North,North,North
15,6,1,1,1,0,9,7,11,11,10,9,9,8,7,9,8,9,East,West,West,North,East
15,7,0,1,1,0,9,7,10,11,9,9,9,9,6,9,8,8,North,East,East,North,West
16,7,1,1,1,1,9,8,11,11,10,9,9,9,8,9,8,9,East,West,South,East,East
15,7,0,1,1,0,10,8,10,11,10,8,9,9,6,9,6,7,West,West,South,East,East
16,7,1,1,1,1,9,8,10,11,10,8,10,9,8,10,7,8,East,West,West,South,East
17,7,0,0,1,1,10,8,10,11,9,8,10,9,8,11,9,8,West,South,South,South,North
18,7,1,1,0,1,9,8,10,10,9,7,10,8,10,11,9,8,West,South,West,North,North
18,8,1,1,0,0,9,8,10,10,8,7,10,7,9,10,11,8,North,North,East,South,North
18,9,1,1,0,0,9,9,10,11,9,7,10,8,9,10,11,10,South,South,East,South,North
18,10,1,1,0,0,9,8,10,10,10,7,10,7,11,8,11,11,North,North,East,West,West
18,11,0,1,0,1,9,9,10,11,11,7,10,7,11,8,11,13,North,East,West,East,West
17,11,0,0,1,1,9,10,11,11,10,7,9,7,9,6,11,11,East,East,East,East,West
16,11,0,0,1,1,10,10,12,11,11,7,10,7,7,4,9,10,South,East,West,East,South
15,11,0,1,1,0,10,9,12,11,10,7,10,7,7,3,9,9,West,East,North,North,South
15,10,1,1,0,0,9,9,13,11,10,8,10,7,7,3,7,7,West,South,North,West,West
15,9,1,0,1,1,9,9,13,10,10,8,10,8,6,3,6,7,South,Stop,North,West,West
14,9,0,0,1,1,9,8,13,9,10,8,9,8,6,1,5,6,North,Stop,West,West,West
13,9,1,1,1,1,9,9,3,1,9,8,9,8,4,-1,5,5,North,West,West,South,East
12,9,0,0,1,0,9,10,2,1,9,8,9,8,4,-1,4,5,South,East,West,East,East
13,9,1,1,1,1,9,9,3,1,9,8,9,7,4,-1,5,5,South,West,South,West,East
