@relation 'log.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute DistGosth1 numeric
@attribute DistGosth2 numeric
@attribute DistGosth3 numeric
@attribute DistGosth4 numeric
@attribute GhostDir1 {North,South,East,West,Stop}
@attribute GhostDir2 {North,South,East,West,Stop}
@attribute GhostDir3 {North,South,East,West,Stop}
@attribute GhostDir4 {North,South,East,West,Stop}
@attribute meanGhostx numeric
@attribute meanGhosty numeric
@attribute meanDist numeric
@attribute Direction {North,South,East,West,Stop}

@data
13,10,1,1,1,1,5,6,5,12,13,6,7,1,12,10,4,-1,Stop,Stop,Stop,Stop,7.5,6.25,6.25,South
13,9,1,1,1,1,5,6,5,12,13,6,7,1,11,11,3,-1,Stop,Stop,Stop,Stop,7.5,6.25,6,South
13,8,1,1,1,1,5,6,5,12,13,6,7,1,10,12,2,-1,Stop,Stop,Stop,Stop,7.5,6.25,5.75,South
13,7,1,1,1,1,5,6,5,12,13,6,7,1,9,13,1,-1,Stop,Stop,Stop,Stop,7.5,6.25,5.5,West
13,6,1,1,1,1,5,6,5,12,5,1,7,1,8,14,-1,-1,Stop,Stop,Stop,Stop,5.5,5,5,West
12,6,1,1,1,1,5,6,5,12,5,1,7,1,7,13,-1,-1,Stop,Stop,Stop,Stop,5.5,5,4.5,West
11,6,1,1,1,1,5,6,5,12,5,1,7,1,6,12,-1,-1,Stop,Stop,Stop,Stop,5.5,5,4,West
10,6,1,1,1,1,5,6,5,12,5,1,7,1,5,11,-1,-1,Stop,Stop,Stop,Stop,5.5,5,3.5,West
9,6,1,1,1,1,5,6,5,12,5,1,7,1,4,10,-1,-1,Stop,Stop,Stop,Stop,5.5,5,3,West
8,6,1,1,1,1,5,6,5,12,5,1,7,1,3,9,-1,-1,Stop,Stop,Stop,Stop,5.5,5,2.5,West
7,6,1,1,1,1,5,6,5,12,5,1,7,1,2,8,-1,-1,Stop,Stop,Stop,Stop,5.5,5,2,West
6,6,1,1,1,1,5,6,5,12,5,1,7,1,1,7,-1,-1,Stop,Stop,Stop,Stop,5.5,5,1.5,North
5,6,1,1,1,1,1,1,5,12,5,1,7,1,-1,6,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.75,North
5,7,1,1,1,1,1,1,5,12,5,1,7,1,-1,5,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.5,North
5,8,1,1,1,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.25,East
5,9,0,1,1,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0,North
6,9,1,1,1,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0.25,North
6,10,1,1,1,0,1,1,5,12,5,1,7,1,-1,3,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,0,West
6,11,1,1,1,1,1,1,5,12,5,1,7,1,-1,2,-1,-1,Stop,Stop,Stop,Stop,4.5,3.75,-0.25,North
12,10,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,North,South,West,Stop,9,9,7,East
12,11,1,1,1,1,5,7,5,11,12,6,13,12,11,7,5,2,East,North,West,Stop,8.75,9,6.25,North
13,11,1,1,1,1,6,7,5,12,11,6,13,12,11,9,7,1,East,West,East,Stop,8.75,9.25,7,North
13,12,1,1,1,1,6,7,4,12,12,6,7,1,12,9,7,-1,North,West,North,Stop,7.25,6.5,6.75,West
13,13,1,1,1,1,6,8,3,12,12,7,7,1,12,11,7,-1,North,West,South,Stop,7,7,7.25,South
12,13,1,1,1,1,6,9,2,12,12,6,7,1,10,11,7,-1,North,West,West,Stop,6.75,7,6.75,West
12,12,1,1,1,1,6,9,1,12,11,6,7,1,9,11,7,-1,East,East,West,Stop,6.25,7,6.5,South
11,12,1,1,1,1,7,9,2,12,11,6,7,1,7,9,6,-1,East,South,North,Stop,6.75,7,5.25,South
11,11,1,1,1,1,7,9,2,11,11,7,7,1,6,9,4,-1,North,East,North,Stop,6.75,7,4.5,South
11,10,1,1,1,1,7,10,3,11,11,7,7,1,4,9,3,-1,North,East,North,Stop,7,7.25,3.75,South
11,9,1,1,1,1,7,10,4,11,11,7,7,1,5,9,2,-1,West,West,Stop,Stop,7.25,7.25,3.75,South
11,8,1,1,1,1,6,10,3,11,11,7,7,1,7,11,1,-1,South,East,Stop,Stop,6.75,7.25,4.5,West
11,7,1,1,1,1,6,9,4,11,5,1,7,1,7,11,-1,-1,South,North,Stop,Stop,5.5,5.5,4,West
10,7,1,1,1,1,6,9,4,12,5,1,7,1,6,11,-1,-1,South,South,Stop,Stop,5.5,5.75,3.75,West
9,7,1,1,1,1,6,9,4,11,5,1,7,1,5,9,-1,-1,East,South,Stop,Stop,5.5,5.5,3,West
8,7,1,1,1,1,7,9,4,11,5,1,7,1,3,8,-1,-1,West,West,Stop,Stop,5.75,5.5,2.25,West
7,7,1,1,1,1,6,9,3,11,5,1,7,1,3,8,-1,-1,West,East,Stop,Stop,5.25,5.5,2.25,North
6,7,1,1,1,1,6,9,4,11,5,1,7,1,2,6,-1,-1,West,East,Stop,Stop,5.5,5.5,1.5,West
6,8,1,1,1,1,5,9,4,11,5,1,7,1,2,5,-1,-1,Stop,East,Stop,Stop,5.25,5.5,1.25,North
5,8,1,1,1,1,1,1,5,11,5,1,7,1,-1,3,-1,-1,Stop,North,Stop,Stop,4.5,3.5,0,East
5,9,0,1,1,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,Stop,South,Stop,Stop,4.5,3.75,0,North
6,9,1,1,1,1,1,1,5,11,5,1,7,1,-1,3,-1,-1,Stop,South,Stop,Stop,4.5,3.5,0,North
6,10,1,1,1,0,1,1,5,11,5,1,7,1,-1,2,-1,-1,Stop,North,Stop,Stop,4.5,3.5,-0.25,West
12,10,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,Stop,West,South,East,9,9,7,East
12,11,1,1,1,1,5,6,4,12,13,5,13,12,12,9,7,3,East,West,South,West,8.75,8.75,7.75,East
13,11,1,1,1,1,6,6,3,12,13,5,14,12,12,11,6,1,North,South,East,West,9,8.75,7.5,North
14,11,1,1,1,1,6,7,3,11,14,5,13,12,12,11,6,3,North,West,South,West,9,8.75,8,North
14,12,1,1,1,1,6,8,2,11,14,4,12,12,12,13,8,3,South,North,South,West,8.5,8.75,9,West
14,13,1,1,1,1,6,7,2,12,14,4,11,12,14,13,9,4,South,North,North,East,8.25,8.75,10,West
13,13,1,1,1,1,6,7,2,12,14,5,11,12,13,12,9,2,North,South,West,South,8.25,9,9,South
12,13,1,1,1,1,6,8,2,11,13,5,12,12,11,12,9,2,North,South,East,Stop,8.25,9,8.5,East
12,12,1,1,1,1,6,8,2,11,14,5,12,11,10,11,9,-1,East,North,East,Stop,8.5,8.75,7.25,East
13,12,1,1,1,1,7,8,2,12,15,5,7,1,10,11,9,-1,East,North,East,Stop,7.75,6.5,7.25,East
14,12,1,1,1,1,8,8,2,13,15,5,7,1,10,13,8,-1,North,North,South,Stop,8,6.75,7.5,East
15,12,1,1,1,1,8,9,2,14,15,4,7,1,10,15,8,-1,South,South,East,Stop,8,7,8,South
16,12,1,1,1,1,8,8,2,13,16,4,7,1,12,15,8,-1,South,South,North,Stop,8.25,6.5,8.5,South
16,11,1,1,1,1,8,7,2,12,16,5,7,1,12,15,6,-1,East,North,South,Stop,8.25,6.25,8,South
16,10,1,1,1,1,9,7,2,13,16,4,7,1,10,17,6,-1,West,South,East,Stop,8.5,6.25,8,East
16,9,1,1,1,1,8,7,2,12,17,4,7,1,10,17,6,-1,North,North,South,Stop,8.5,6,8,South
17,9,1,1,1,1,8,8,2,13,17,3,7,1,10,19,6,-1,North,East,East,Stop,8.5,6.25,8.5,East
17,8,1,1,1,1,8,8,3,13,18,3,7,1,9,19,6,-1,North,South,West,Stop,9,6.25,8.25,South
18,8,1,1,0,1,8,8,3,12,17,3,7,1,10,19,6,-1,South,South,East,Stop,8.75,6,8.5,South
18,7,1,1,0,1,8,7,3,11,18,3,7,1,10,19,4,-1,East,North,North,Stop,9,5.5,8,South
18,6,1,1,0,1,9,7,3,12,18,4,7,1,10,21,2,-1,South,South,South,Stop,9.25,6,8,South
18,5,1,1,0,1,9,6,3,11,18,3,7,1,10,21,2,-1,West,West,Stop,Stop,9.25,5.25,8,South
18,4,1,1,0,1,8,6,2,11,18,3,7,1,12,23,1,-1,North,East,Stop,Stop,8.75,5.25,8.75,West
18,3,1,0,0,1,8,7,3,11,5,1,7,1,14,23,-1,-1,North,East,Stop,Stop,5.75,5,8.75,North
17,3,1,0,1,1,8,7,4,11,5,1,7,1,13,21,-1,-1,South,North,Stop,Stop,6,5,8,West
17,4,1,1,1,1,8,6,4,12,5,1,7,1,11,21,-1,-1,East,North,Stop,Stop,6,5,7.5,West
16,4,1,1,1,1,9,6,4,13,5,1,7,1,9,21,-1,-1,West,North,Stop,Stop,6.25,5.25,7,West
15,4,1,1,1,1,8,6,4,13,5,1,7,1,9,20,-1,-1,West,North,Stop,Stop,6,5.25,6.75,West
14,4,1,1,1,1,7,6,4,14,5,1,7,1,9,20,-1,-1,East,West,Stop,Stop,5.75,5.5,6.75,West
13,4,1,1,1,1,8,6,3,14,5,1,7,1,7,20,-1,-1,South,West,Stop,Stop,5.75,5.5,6.25,West
12,4,1,1,1,1,8,5,2,14,5,1,7,1,5,20,-1,-1,North,East,Stop,Stop,5.5,5.25,5.75,West
11,4,1,1,1,1,8,6,3,14,5,1,7,1,5,18,-1,-1,East,West,Stop,Stop,5.75,5.5,5.25,West
10,4,1,1,1,1,9,6,2,14,5,1,7,1,3,18,-1,-1,West,South,Stop,Stop,5.75,5.5,4.75,West
9,4,1,1,1,1,8,6,2,13,5,1,7,1,3,16,-1,-1,West,North,Stop,Stop,5.5,5.25,4.25,North
8,4,1,1,1,1,8,6,2,14,5,1,7,1,2,16,-1,-1,Stop,South,Stop,Stop,5.5,5.5,4,North
8,5,1,1,1,1,8,6,2,13,5,1,7,1,1,14,-1,-1,Stop,South,Stop,Stop,5.5,5.25,3.25,North
8,6,1,1,1,1,1,1,2,12,5,1,7,1,-1,12,-1,-1,Stop,North,Stop,Stop,3.75,3.75,2.25,West
8,7,1,1,1,1,1,1,2,13,5,1,7,1,-1,12,-1,-1,Stop,South,Stop,Stop,3.75,4,2.25,West
7,7,1,1,1,1,1,1,2,12,5,1,7,1,-1,10,-1,-1,Stop,North,Stop,Stop,3.75,3.75,1.75,West
6,7,1,1,1,1,1,1,2,13,5,1,7,1,-1,10,-1,-1,Stop,East,Stop,Stop,3.75,4,1.75,West
5,7,1,1,1,1,1,1,3,13,5,1,7,1,-1,8,-1,-1,Stop,South,Stop,Stop,4,4,1.25,West
4,7,1,1,1,1,1,1,3,12,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,4,3.75,0.75,West
3,7,1,1,1,1,1,1,2,12,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,3.75,3.75,0.75,North
2,7,1,1,1,1,1,1,2,12,5,1,7,1,-1,5,-1,-1,Stop,West,Stop,Stop,3.75,3.75,0.5,North
2,8,1,1,1,1,1,1,1,12,5,1,7,1,-1,5,-1,-1,Stop,West,Stop,Stop,3.5,3.75,0.5,West
2,9,0,1,1,1,1,1,1,12,5,1,7,1,-1,4,-1,-1,Stop,South,Stop,Stop,3.5,3.75,0.25,South
1,9,0,1,1,0,1,1,1,11,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,3.5,3.5,-0.25,East
1,8,1,1,1,0,1,1,2,11,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,3.75,3.5,0.25,North
2,8,1,1,1,1,1,1,1,11,5,1,7,1,-1,4,-1,-1,Stop,North,Stop,Stop,3.5,3.5,0.25,West
2,9,0,1,1,1,1,1,1,12,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,3.5,3.75,0.25,South
1,9,0,1,1,0,1,1,2,12,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,3.75,3.75,0.25,South
1,8,1,1,1,0,1,1,1,12,5,1,7,1,-1,4,-1,-1,Stop,North,Stop,Stop,3.5,3.75,0.25,South
1,7,1,1,1,0,1,1,1,13,5,1,7,1,-1,6,-1,-1,Stop,North,Stop,Stop,3.5,4,0.75,South
1,6,1,1,1,0,1,1,1,13,5,1,7,1,-1,7,-1,-1,Stop,South,Stop,Stop,3.5,4,1,South
1,5,1,1,1,0,1,1,1,12,5,1,7,1,-1,7,-1,-1,Stop,North,Stop,Stop,3.5,3.75,1,South
1,4,1,1,1,0,1,1,1,13,5,1,7,1,-1,9,-1,-1,Stop,North,Stop,Stop,3.5,4,1.5,East
1,3,1,0,1,0,1,1,1,14,5,1,7,1,-1,11,-1,-1,Stop,North,Stop,Stop,3.5,4.25,2,North
2,3,1,0,1,1,1,1,1,14,5,1,7,1,-1,12,-1,-1,Stop,South,Stop,Stop,3.5,4.25,2.25,West
2,4,1,1,1,1,1,1,1,13,5,1,7,1,-1,10,-1,-1,Stop,South,Stop,Stop,3.5,4,1.75,North
1,4,1,1,1,0,1,1,1,12,5,1,7,1,-1,8,-1,-1,Stop,North,Stop,Stop,3.5,3.75,1.25,North
1,5,1,1,1,0,1,1,1,13,5,1,7,1,-1,8,-1,-1,Stop,North,Stop,Stop,3.5,4,1.25,North
1,6,1,1,1,0,1,1,1,14,5,1,7,1,-1,8,-1,-1,Stop,South,Stop,Stop,3.5,4.25,1.25,North
1,7,1,1,1,0,1,1,1,13,5,1,7,1,-1,6,-1,-1,Stop,East,Stop,Stop,3.5,4,0.75,North
1,8,1,1,1,0,1,1,2,13,5,1,7,1,-1,6,-1,-1,Stop,West,Stop,Stop,3.75,4,0.75,East
1,9,0,1,1,0,1,1,1,13,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,3.5,4,0.25,East
2,9,0,1,1,1,1,1,2,13,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,3.75,4,0.25,South
3,9,0,1,1,1,1,1,2,13,5,1,7,1,-1,5,-1,-1,Stop,South,Stop,Stop,3.75,4,0.5,West
3,8,1,1,1,1,1,1,2,12,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,3.75,3.75,0.5,West
2,8,1,1,1,1,1,1,3,12,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,4,3.75,0.5,North
1,8,1,1,1,0,1,1,4,12,5,1,7,1,-1,7,-1,-1,Stop,East,Stop,Stop,4.25,3.75,1,East
1,9,0,1,1,0,1,1,4,12,5,1,7,1,-1,6,-1,-1,Stop,East,Stop,Stop,4.25,3.75,0.75,East
2,9,0,1,1,1,1,1,4,12,5,1,7,1,-1,5,-1,-1,Stop,East,Stop,Stop,4.25,3.75,0.5,East
3,9,0,1,1,1,1,1,4,12,5,1,7,1,-1,4,-1,-1,Stop,South,Stop,Stop,4.25,3.75,0.25,South
4,9,0,1,1,1,1,1,4,11,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,4.25,3.5,-0.25,East
4,8,1,1,1,1,1,1,5,11,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,4.5,3.5,0.25,North
5,8,1,1,1,1,1,1,4,11,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,4.25,3.5,0.25,West
5,9,0,1,1,1,1,1,3,11,5,1,7,1,-1,4,-1,-1,Stop,West,Stop,Stop,4,3.5,0.25,West
4,9,0,1,1,1,1,1,2,11,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,3.75,3.5,0.25,South
3,9,0,1,1,1,1,1,3,11,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,4,3.5,-0.25,East
3,8,1,1,1,1,1,1,4,11,5,1,7,1,-1,4,-1,-1,Stop,North,Stop,Stop,4.25,3.5,0.25,North
4,8,1,1,1,1,1,1,4,12,5,1,7,1,-1,4,-1,-1,Stop,East,Stop,Stop,4.25,3.75,0.25,East
4,9,0,1,1,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,Stop,South,Stop,Stop,4.5,3.75,0.25,East
5,9,0,1,1,1,1,1,5,11,5,1,7,1,-1,2,-1,-1,Stop,South,Stop,Stop,4.5,3.5,-0.25,North
6,9,1,1,1,1,1,1,5,11,5,1,7,1,-1,3,-1,-1,Stop,Stop,Stop,Stop,4.5,3.5,0,North
12,10,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,East,Stop,Stop,North,9,9,7,East
12,11,1,1,1,1,6,6,5,12,13,6,13,12,11,8,6,3,West,East,East,North,9.25,9,7,North
13,11,1,1,1,1,5,6,6,12,14,6,13,13,13,8,6,2,North,East,North,Stop,9.5,9.25,7.25,North
13,12,1,1,1,1,5,7,6,12,14,7,13,13,13,7,6,1,East,West,North,Stop,9.5,9.75,6.75,East
13,13,1,1,1,1,6,7,5,12,14,7,7,1,13,9,7,-1,East,South,North,Stop,8,6.75,7,East
14,13,1,1,1,1,7,7,5,11,14,8,7,1,13,11,5,-1,West,South,North,Stop,8.25,6.75,7,South
15,13,1,1,1,1,6,7,5,11,14,8,7,1,15,12,6,-1,East,South,North,Stop,8,6.75,8,West
15,12,1,1,1,1,7,7,5,11,14,9,7,1,13,11,4,-1,North,West,West,Stop,8.25,7,6.75,West
14,12,1,1,1,1,7,8,4,11,13,9,7,1,11,11,4,-1,West,North,East,Stop,7.75,7.25,6.25,South
13,12,1,1,1,1,6,8,4,12,14,9,7,1,11,9,4,-1,West,East,East,Stop,7.75,7.5,5.75,South
13,11,1,1,1,1,6,8,5,12,14,9,7,1,10,9,3,-1,North,East,East,Stop,8,7.5,5.25,East
13,10,1,1,1,1,6,9,5,12,15,9,7,1,8,10,3,-1,East,East,Stop,Stop,8.25,7.75,5,East
14,10,1,1,1,1,7,9,6,12,15,10,7,1,8,10,1,-1,South,East,Stop,Stop,8.75,8,4.5,South
15,10,1,1,1,1,7,8,6,12,5,1,7,1,10,11,-1,-1,East,East,Stop,Stop,6.25,5.5,4.75,West
15,9,1,1,1,1,8,8,7,12,5,1,7,1,8,11,-1,-1,West,East,Stop,Stop,6.75,5.5,4.25,West
14,9,1,1,1,1,7,8,8,12,5,1,7,1,8,9,-1,-1,West,West,Stop,Stop,6.75,5.5,3.75,West
13,9,1,1,1,1,7,8,7,12,5,1,7,1,7,9,-1,-1,South,North,Stop,Stop,6.5,5.5,3.5,West
12,9,1,1,1,1,7,7,7,13,5,1,7,1,7,9,-1,-1,South,South,Stop,Stop,6.5,5.5,3.5,West
11,9,1,1,1,1,7,7,7,12,5,1,7,1,6,7,-1,-1,North,West,Stop,Stop,6.5,5.25,2.75,West
10,9,1,1,1,1,7,8,6,12,5,1,7,1,4,7,-1,-1,South,West,Stop,Stop,6.25,5.5,2.25,West
9,9,1,1,1,1,7,7,5,12,5,1,7,1,4,7,-1,-1,North,West,Stop,Stop,6,5.25,2.25,West
8,9,1,1,1,1,7,8,4,12,5,1,7,1,2,7,-1,-1,South,South,Stop,Stop,5.75,5.5,1.75,West
7,9,1,1,1,1,7,7,4,11,5,1,7,1,2,5,-1,-1,South,East,Stop,Stop,5.75,5,1.25,West
6,9,1,1,1,1,7,7,5,11,5,1,7,1,3,3,-1,-1,West,West,Stop,Stop,6,5,1,South
5,9,0,1,1,1,6,7,4,11,5,1,7,1,3,3,-1,-1,West,West,Stop,Stop,5.5,5,1,East
5,8,1,1,1,1,6,7,4,11,5,1,7,1,2,4,-1,-1,West,West,Stop,Stop,5.5,5,1,South
6,8,1,1,1,1,5,7,3,11,5,1,7,1,2,6,-1,-1,North,North,Stop,Stop,5,5,1.5,West
6,7,1,1,1,1,5,8,3,12,5,1,7,1,2,8,-1,-1,Stop,East,Stop,Stop,5,5.5,2,North
5,7,1,1,1,1,5,8,4,12,5,1,7,1,1,6,-1,-1,Stop,East,Stop,Stop,5.25,5.5,1.25,North
5,8,1,1,1,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,Stop,South,Stop,Stop,4.5,3.75,0.25,East
5,9,0,1,1,1,1,1,5,11,5,1,7,1,-1,2,-1,-1,Stop,North,Stop,Stop,4.5,3.5,-0.25,North
6,9,1,1,1,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,Stop,South,Stop,Stop,4.5,3.75,0.25,North
6,10,1,1,1,0,1,1,5,11,5,1,7,1,-1,2,-1,-1,Stop,South,Stop,Stop,4.5,3.5,-0.25,North
6,11,1,1,1,1,1,1,5,11,5,1,7,1,-1,1,-1,-1,Stop,South,Stop,Stop,4.5,3.5,-0.5,West
6,12,1,1,1,1,1,1,5,11,5,1,7,1,-1,2,-1,-1,Stop,East,Stop,Stop,4.5,3.5,-0.25,South
5,12,1,1,1,1,1,1,6,11,5,1,7,1,-1,2,-1,-1,Stop,North,Stop,Stop,4.75,3.5,-0.25,East
5,11,1,0,1,1,1,1,6,12,5,1,7,1,-1,2,-1,-1,Stop,West,Stop,Stop,4.75,3.75,-0.25,North
6,11,1,1,1,1,1,1,5,12,5,1,7,1,-1,2,-1,-1,Stop,North,Stop,Stop,4.5,3.75,-0.25,West
6,12,1,1,1,1,1,1,5,13,5,1,7,1,-1,2,-1,-1,Stop,West,Stop,Stop,4.5,4,-0.25,West
5,12,1,1,1,1,1,1,4,13,5,1,7,1,-1,2,-1,-1,Stop,West,Stop,Stop,4.25,4,-0.25,West
4,12,1,1,1,1,1,1,4,13,5,1,7,1,-1,1,-1,-1,Stop,North,Stop,Stop,4.25,4,-0.5,North
3,12,1,1,1,1,1,1,4,14,5,1,7,1,-1,3,-1,-1,Stop,East,Stop,Stop,4.25,4.25,0,East
3,13,1,1,1,1,1,1,5,14,5,1,7,1,-1,3,-1,-1,Stop,Stop,Stop,Stop,4.5,4.25,0,East
12,10,1,1,1,1,5,6,5,12,13,6,13,12,11,9,5,3,West,South,East,North,9,9,7,East
12,11,1,1,1,1,4,6,5,11,14,6,13,12,13,7,7,3,South,North,South,North,9,8.75,7.5,North
13,11,1,1,1,1,4,5,5,12,14,5,13,13,15,9,7,2,East,East,South,Stop,9,8.75,8.25,North
13,12,1,1,1,1,5,5,6,12,14,5,13,13,15,7,8,1,East,North,North,Stop,9.5,8.75,7.75,North
13,13,1,1,1,1,5,5,6,13,14,6,7,1,16,7,8,-1,South,North,East,Stop,8,6.25,7.5,West
13,14,0,1,1,1,5,4,6,13,15,6,7,1,18,8,10,-1,South,North,South,Stop,8.25,6,8.75,West
12,14,0,1,1,1,5,4,6,14,15,5,7,1,17,6,12,-1,West,North,East,Stop,8.25,6,8.5,West
11,14,0,1,1,1,4,4,6,14,16,5,7,1,17,5,14,-1,North,South,North,Stop,8.25,6,8.75,South
10,14,0,1,1,1,4,5,6,13,16,6,7,1,15,5,14,-1,North,South,North,Stop,8.25,6.25,8.25,West
10,13,1,1,1,1,4,6,6,13,16,6,7,1,13,4,13,-1,West,South,North,Stop,8.25,6.5,7.25,West
9,13,1,1,1,1,3,6,6,12,16,7,7,1,13,4,13,-1,South,East,North,Stop,8,6.5,7.25,West
8,13,1,1,1,1,3,5,7,12,16,7,7,1,13,2,14,-1,North,West,East,Stop,8.25,6.25,7,West
7,13,1,1,1,1,3,6,6,12,17,7,7,1,11,2,16,-1,North,East,East,Stop,8.25,6.5,7,South
6,13,1,1,1,1,3,7,7,12,18,7,7,1,9,2,18,-1,North,North,North,Stop,8.75,6.75,7,East
6,12,1,1,1,1,3,8,7,13,18,8,7,1,7,2,16,-1,West,Stop,South,Stop,8.75,7.5,6,North
7,12,1,1,1,1,2,8,7,13,18,7,7,1,9,1,16,-1,North,Stop,South,Stop,8.5,7.25,6.25,West
7,13,1,1,1,1,2,9,3,1,18,7,7,1,9,-1,17,-1,East,Stop,South,Stop,7.5,4.5,6,West
6,13,1,1,1,1,3,9,3,1,18,6,7,1,7,-1,19,-1,East,Stop,North,Stop,7.75,4.25,6,West
5,13,1,1,1,1,3,9,3,1,18,7,7,1,6,-1,19,-1,East,Stop,North,Stop,7.75,4.5,5.75,West
4,13,1,1,1,1,3,9,3,1,18,8,7,1,5,-1,19,-1,West,Stop,South,Stop,7.75,4.75,5.5,West
3,13,1,1,1,1,2,9,3,1,18,7,7,1,5,-1,21,-1,West,Stop,West,Stop,7.5,4.5,6,South
2,13,1,1,1,1,2,9,3,1,17,7,7,1,4,-1,21,-1,West,Stop,North,Stop,7.25,4.5,5.75,West
2,12,1,1,1,1,1,9,3,1,17,8,7,1,4,-1,19,-1,East,Stop,North,Stop,7,4.75,5.25,South
1,12,1,1,1,0,2,9,3,1,17,9,7,1,4,-1,19,-1,South,Stop,North,Stop,7.25,5,5.25,East
1,11,1,0,1,0,2,8,3,1,17,9,7,1,4,-1,18,-1,West,Stop,South,Stop,7.25,4.75,5,North
2,11,1,0,1,1,1,8,3,1,17,8,7,1,4,-1,18,-1,South,Stop,North,Stop,7,4.5,5,North
2,12,1,1,1,1,1,7,3,1,17,9,7,1,6,-1,18,-1,East,Stop,West,Stop,7,4.5,5.5,North
2,13,1,1,1,1,2,7,3,1,16,9,7,1,6,-1,18,-1,East,Stop,West,Stop,7,4.5,5.5,East
2,14,0,1,1,1,2,7,3,1,16,9,7,1,7,-1,19,-1,South,Stop,West,Stop,7,4.5,6,East
3,14,0,1,1,1,2,6,3,1,15,9,7,1,9,-1,17,-1,South,Stop,South,Stop,6.75,4.25,6,South
4,14,0,1,1,1,2,6,3,1,15,8,7,1,10,-1,17,-1,South,Stop,West,Stop,6.75,4,6.25,West
4,13,1,1,1,1,2,6,3,1,14,8,7,1,9,-1,15,-1,North,Stop,North,Stop,6.5,4,5.5,West
3,13,1,1,1,1,2,7,3,1,14,9,7,1,7,-1,15,-1,North,Stop,South,Stop,6.5,4.5,5,South
2,13,1,1,1,1,2,7,3,1,14,8,7,1,6,-1,17,-1,North,Stop,East,Stop,6.5,4.25,5.25,South
2,12,1,1,1,1,2,8,3,1,15,8,7,1,4,-1,17,-1,South,Stop,West,Stop,6.75,4.5,4.75,East
2,11,1,0,1,1,2,7,3,1,14,8,7,1,4,-1,15,-1,North,Stop,East,Stop,6.5,4.25,4.25,North
3,11,1,0,1,1,2,8,3,1,15,8,7,1,4,-1,15,-1,West,Stop,West,Stop,6.75,4.5,4.25,West
3,12,1,1,1,1,1,8,3,1,14,8,7,1,6,-1,15,-1,North,Stop,East,Stop,6.25,4.5,4.75,West
2,12,1,1,1,1,1,9,3,1,15,8,7,1,4,-1,17,-1,South,Stop,North,Stop,6.5,4.75,4.75,South
1,12,1,1,1,0,1,8,3,1,15,9,7,1,4,-1,17,-1,North,Stop,South,Stop,6.5,4.75,4.75,East
1,11,1,0,1,0,1,9,3,1,15,8,7,1,2,-1,17,-1,North,Stop,West,Stop,6.5,4.75,4.25,North
2,11,1,0,1,1,1,9,3,1,14,8,7,1,3,-1,15,-1,South,Stop,South,Stop,6.25,4.75,4,West
2,12,1,1,1,1,1,8,3,1,14,7,7,1,5,-1,17,-1,North,Stop,West,Stop,6.25,4.25,5,South
